evaluation,objective,C 1s_raw,La 4d_raw,O 1s_raw,Ti 2p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,O 1s_weighted,Ti 2p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,lno_thickness,sto_thickness,superlattice_roughness,substrate_roughness,angle_offset
4.800000000000000000e+01,5.833451781298876204e-02,2.481772410161502997e-03,1.135457175321601944e-03,6.963090875345488272e-04,1.743796343887906363e-03,1.037693758682654982e-01,1.240886205080751412e-02,5.677285876608009936e-03,3.481545437672744353e-03,8.718981719439531167e-03,2.804784272846096507e-02,1.090068999910727143e-01,3.234909998718649149e-02,6.770760001381859183e-02,9.180000051856040955e-05,8.851699996739625931e-03,9.544604435142080234e+00,5.690067181693424514e-01,1.948859276857272249e+01,2.144964063247343944e+01,4.522255029984439290e+00,3.116852109560325435e+00,9.317734961946411154e-02
4.900000000000000000e+01,1.217595641555662550e-01,5.179678464943469202e-03,1.589623963276351123e-03,1.076853745805752454e-03,2.309400378811206443e-03,2.626132506628462981e-01,2.589839232471734601e-02,7.948119816381755617e-03,5.384268729028762052e-03,1.154700189405603178e-02,7.098178139138236475e-02,1.043945000274106860e-01,3.208959999028593302e-02,6.190910004079341888e-02,8.069997420534491539e-05,1.030889997491613030e-02,1.495060158168982056e+01,3.946765200665662832e-01,2.137740237111011510e+01,1.939895129728395062e+01,1.376981854213358503e+00,1.870632381579242276e+00,2.051583800869021812e-01
5.000000000000000000e+01,1.580797797690181375e-02,7.665365460709559851e-04,2.004040392920979712e-05,2.530041971619399510e-05,5.273983036521828738e-05,4.249097101168106821e-02,3.832682730354779709e-03,1.002020196460489890e-04,1.265020985809699823e-04,2.636991518260914640e-04,1.148489197649392272e-02,1.280154000269249082e-01,3.592720004962757230e-02,7.971799996448680758e-02,1.215000520460307598e-04,1.224290003301575780e-02,6.424203432641943934e+00,8.062940256689733465e-01,1.846240214319833584e+01,2.141644096694045629e+01,3.720975095362087259e+00,1.525558031975629447e+00,2.557380623563088040e-03
5.100000000000000000e+01,1.057874064253296227e-02,7.503594895881433857e-04,3.194800752363456068e-05,1.292031189770650092e-05,2.304570723340189755e-04,2.016468501876390179e-02,3.751797447940716929e-03,1.597400376181728034e-04,6.460155948853250289e-05,1.152285361670094769e-03,5.450316235815444617e-03,1.187290999805554748e-01,3.538299998035654426e-02,7.343089999631047249e-02,9.759998647496104240e-05,9.812099975533783436e-03,6.079972478190471818e+00,7.014293074970148201e-01,2.162033183119359236e+01,1.894319468229732450e+01,1.762240362499962076e+00,2.208602580127554837e+00,-1.617638357924763293e-01
5.200000000000000000e+01,1.425825856024782734e-01,4.636106528639297349e-03,2.172068761736931867e-03,1.134955512943636342e-03,3.133551629508692614e-03,3.226131824656455760e-01,2.318053264319648588e-02,1.086034380868465890e-02,5.674777564718181712e-03,1.566775814754346394e-02,8.719917343833548384e-02,1.241118999896571040e-01,3.634919994510710239e-02,7.597490004263818264e-02,8.440000237897038460e-05,1.169760001357644796e-02,1.151421415677925353e+01,9.113078315269620422e-01,1.803685721539009279e+01,2.022071549096770937e+01,1.254418488688962885e+00,4.845660579250017364e+00,-1.746088591257123346e-01
5.300000000000000000e+01,8.063413960716490914e-02,3.426748373354396738e-03,1.140545634753505587e-03,7.151965623298728531e-04,1.711548754162194952e-03,1.689441469358552994e-01,1.713374186677198499e-02,5.702728173767527935e-03,3.575982811649364157e-03,8.557743770810975412e-03,4.566394298416506098e-02,1.149462000466883183e-01,3.061399998841807246e-02,6.562399998074397445e-02,9.140005568042397499e-05,1.861189998453482985e-02,1.287525524028465185e+01,3.910358828069332437e-01,1.995463420477159389e+01,2.091399891302803837e+01,4.035785245828380496e+00,2.038596828048324205e+00,1.193485780750582204e-01
5.400000000000000000e+01,7.874669216501731239e-02,2.798848768753783335e-03,1.121969620863001857e-03,6.783555534265470546e-04,1.619771953883451278e-03,1.762992781339157433e-01,1.399424384376891581e-02,5.609848104315009500e-03,3.391777767132735273e-03,8.098859769417255522e-03,4.765196268038340149e-02,1.266469000256620347e-01,4.019289999268949032e-02,7.371929998043924570e-02,1.372999977320432663e-04,1.259170001139864326e-02,1.201189052655144351e+01,4.292895897731218158e-01,1.849312069817895932e+01,1.919102584516467758e+01,4.486693216281224750e+00,3.894842340335760600e+00,1.175564564719439042e-01
5.500000000000000000e+01,6.140435443261037241e-02,2.195095370260034210e-03,1.369384843085823559e-03,7.303464543953799284e-04,2.154283001486980136e-03,1.078796375874690877e-01,1.097547685130017062e-02,6.846924215429118013e-03,3.651732271976899750e-03,1.077141500743490111e-02,2.915880608646928551e-02,1.079638000228442252e-01,3.292870003497228026e-02,6.526249996386468410e-02,8.480000542476773262e-05,9.682699979748576880e-03,9.128141250932054973e+00,9.837138578781458031e-01,1.917367198604211609e+01,2.195630900151971332e+01,1.943275076070029028e+00,4.296039858295311653e+00,8.540086304692989794e-02
5.600000000000000000e+01,7.633191009483840384e-02,2.843998900699656277e-03,1.153837359137565612e-03,6.906357643726491503e-04,1.859762513225375440e-03,1.612738511914339756e-01,1.421999450349828095e-02,5.769186795687828058e-03,3.453178821863245752e-03,9.298812566126878065e-03,4.359073740766217231e-02,1.100805999594740570e-01,3.198309999424964190e-02,6.751989998156204820e-02,9.160005720332264900e-05,1.048099994659423828e-02,1.205480717211683839e+01,1.559694350390274098e-01,2.017265228081608441e+01,1.834489099864443773e+01,4.198022934886436630e+00,4.441451797226846132e+00,-1.063160791736782740e-01
5.700000000000000000e+01,1.377790917899971712e-01,4.504726810870833716e-03,1.213966724136430206e-03,7.475447969236987409e-04,1.674058411102928579e-03,3.591606990325464377e-01,2.252363405435416771e-02,6.069833620682150814e-03,3.737723984618493596e-03,8.370292055514642893e-03,9.707760807482772314e-02,9.871019999263808131e-02,2.607110003009438515e-02,5.796980002196505666e-02,8.569995407015085220e-05,1.457499997923150659e-02,5.782877786699092582e+00,2.081612196246856450e-01,1.848159798129072939e+01,1.884653205022947020e+01,4.782913280959779634e+00,3.401539699040934117e+00,1.330361995709571366e-01
5.800000000000000000e+01,7.809795877386478680e-02,4.212107882423524532e-03,1.376590550621393768e-03,8.542789391853447111e-04,1.632247297776615079e-03,1.395605129575360481e-01,2.106053941211762093e-02,6.882952753106968621e-03,4.271394695926723772e-03,8.161236488883075180e-03,3.772183542383040350e-02,9.981499996501952410e-02,3.236680000554770231e-02,6.042819999856874347e-02,8.579995483160018921e-05,6.929699971806257963e-03,7.321784787200672717e+00,2.551443729794297677e-01,1.863654294340910411e+01,2.112590440181116591e+01,1.700930165482783085e+00,3.358353284547526130e+00,-2.001033410242549215e-01
5.900000000000000000e+01,6.748278527738442445e-02,2.698505714120656620e-03,1.308322063135320757e-03,7.927877048099160346e-04,2.001805038183617890e-03,1.238509047450524064e-01,1.349252857060328353e-02,6.541610315676603567e-03,3.963938524049579956e-03,1.000902519091808988e-02,3.347568267613686144e-02,1.158433000091463327e-01,3.223650000290945172e-02,7.149070000741630793e-02,9.480002336204051971e-05,1.201469998341053724e-02,7.872132033626788150e+00,7.384626777878821047e-01,1.913543775129343061e+01,2.141067420126088194e+01,4.339732753029156953e+00,3.051194007933516694e+00,2.315880440381714589e-01
6.000000000000000000e+01,1.198807909308829689e-01,4.806436155659774001e-03,1.901771703522917890e-03,1.222449706740235797e-03,2.969423801071595457e-03,2.418896068885781903e-01,2.403218077829887001e-02,9.508858517614588585e-03,6.112248533701179418e-03,1.484711900535797685e-02,6.538038409591034883e-02,1.194596000132150948e-01,3.639570000814273953e-02,7.227559998864308000e-02,8.480000542476773262e-05,1.069770002504810691e-02,8.939486895418845336e+00,6.633416698565449687e-01,2.116235512850512634e+01,2.188974165465450739e+01,2.545120928443142194e+00,2.273397715500425242e+00,-6.203274998578928168e-02
6.100000000000000000e+01,1.352054540840599006e-01,3.802930990479006044e-03,1.476615966828520371e-03,8.933037954009999696e-04,2.346161805473580882e-03,3.426332141278832233e-01,1.901465495239502979e-02,7.383079834142602070e-03,4.466518977004999523e-03,1.173080902736790485e-02,9.261039129314935225e-02,1.274100000155158341e-01,3.561429999535903335e-02,8.117160003166645765e-02,3.551000263541936874e-04,1.026159996399655938e-02,1.169909732986247519e+01,8.198494832779342767e-01,1.964317547043481582e+01,1.822277691403435540e+01,3.887484796382623120e+00,3.993832100663530227e+00,-2.087074474775033051e-01
6.200000000000000000e+01,1.881324303693499012e-02,2.235800927474922845e-03,6.673080613746500199e-05,1.867457538310669470e-04,1.381353569110591972e-04,2.100031502131841088e-02,1.117900463737461422e-02,3.336540306873250370e-04,9.337287691553346810e-04,6.906767845552960403e-04,5.676178815162420677e-03,1.289946999750100076e-01,3.837029996793717146e-02,8.020649995887652040e-02,2.871000324375927448e-04,1.012390002142637968e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.114037171790819514e+01,1.902453251793565414e+01,1.000000000000000000e+00,5.000000000000000000e+00,3.302769553856998996e-03
6.300000000000000000e+01,3.846616116033985122e-02,1.113555347691730672e-03,6.877075014024739774e-04,6.598002999580647801e-04,1.412882609450242730e-03,7.065159653470136358e-02,5.567776738458653576e-03,3.438537507012369779e-03,3.299001499790323901e-03,7.064413047251213648e-03,1.909643236782728945e-02,1.436775999609380960e-01,4.076920001534745097e-02,9.047080000163987279e-02,1.218999386765062809e-04,1.230930001474916935e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
6.400000000000000000e+01,1.132983868823031828e-02,5.844119933148256415e-04,2.849884586800844295e-05,1.390667112977978866e-05,1.162927399501561784e-04,2.817078884318718196e-02,2.922059966574128316e-03,1.424942293400422182e-04,6.953335564889894839e-05,5.814636997507809189e-04,7.614287436916467380e-03,1.839407999650575221e-01,4.506570001831278205e-02,1.069784999708645046e-01,1.352999825030565262e-04,3.174590005073696375e-02,5.438930806443631027e+00,1.000000000000000000e+00,2.136440787054129231e+01,1.966018848179082923e+01,5.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
6.500000000000000000e+01,2.476779321055525701e-02,1.341766222738331998e-03,3.283347811031559014e-04,3.745769998667699999e-04,7.857456028482052946e-04,3.927510569288557296e-02,6.708831113691660422e-03,1.641673905515779507e-03,1.872884999333850053e-03,3.928728014241026148e-03,1.061567517777294023e-02,1.356765999807976186e-01,3.251500002807006240e-02,8.680400002049282193e-02,1.075999462045729160e-04,1.620499999262392521e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.998506900103258133e+01,1.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
6.600000000000000000e+01,1.851803113692770952e-02,5.790938001321842840e-04,2.733328535377984821e-04,1.406983320608498188e-04,4.868292533779332017e-04,4.113453237841407928e-02,2.895469000660921312e-03,1.366664267688992357e-03,7.034916603042490942e-04,2.434146266889666062e-03,1.111825994138388070e-02,1.403366000158712268e-01,4.455579997738823295e-02,7.331599999452009797e-02,1.221999991685152054e-04,2.233449998311698437e-02,4.000000000000000000e+00,1.000000000000000000e+00,1.976694450323666175e+01,2.200000000000000000e+01,2.398918013011591022e+00,1.000000000000000000e+00,-2.500000000000000000e-01
6.700000000000000000e+01,8.458279241998954701e-03,5.101968412927225310e-04,4.857882865370195938e-05,2.952400886196944064e-05,1.115885257786565504e-04,1.834635027034670074e-02,2.550984206463612763e-03,2.428941432685098037e-04,1.476200443098472134e-04,5.579426288932827927e-04,4.958838219063701341e-03,1.192046000505797565e-01,4.322180000599473715e-02,6.869650003500282764e-02,1.109999720938503742e-04,7.169499993324279785e-03,1.600000000000000000e+01,1.000000000000000000e+00,1.939840650035447922e+01,1.944999264215213586e+01,1.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01
6.800000000000000000e+01,1.381804759091992234e-02,6.309403383734678902e-04,6.894684634337529272e-06,1.091825250922679109e-05,3.455510016505440937e-05,3.848273702640424981e-02,3.154701691867339668e-03,3.447342317168764636e-05,5.459126254613395543e-05,1.727755008252720536e-04,1.040150571250948904e-02,1.517589999712072313e-01,3.672500001266598701e-02,1.052739000297151506e-01,2.328999689780175686e-04,9.431299986317753792e-03,1.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,1.915051914624484297e+01,2.861310646991302775e+00,5.000000000000000000e+00,-2.500000000000000000e-01
6.900000000000000000e+01,1.221045110649545545e-02,2.298567280908582911e-04,2.802470719694227330e-04,2.015652324521120418e-04,6.118713771118368177e-04,2.069164765340141682e-02,1.149283640454291456e-03,1.401235359847113719e-03,1.007826162260560317e-03,3.059356885559184197e-03,5.592749058374305547e-03,1.121375000220723450e-01,3.948149998905137181e-02,6.458509998628869653e-02,8.100003469735383987e-05,7.982000010088086128e-03,1.600000000000000000e+01,1.000000000000000000e+00,2.079967362888281102e+01,1.992855412017016192e+01,1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
7.000000000000000000e+01,1.344667057148032962e-03,3.964782056364662098e-05,3.154783092055903759e-05,1.480832201625251448e-05,9.265090132044373830e-05,1.670029935792443710e-03,1.982391028182331049e-04,1.577391546027951947e-04,7.404161008126257241e-05,4.632545066022186915e-04,4.513926830435234928e-04,1.297998999943956733e-01,4.062550002709031105e-02,7.983060000697150826e-02,1.887999824248254299e-04,9.147099975962191820e-03,1.201816464321693800e+01,1.000000000000000000e+00,1.970158830463962829e+01,1.982411502248642421e+01,1.341983316213156252e+00,5.000000000000000000e+00,9.364737174877885151e-02
7.100000000000000000e+01,1.329167867049609562e-02,8.499947368968351850e-04,1.404917389397756274e-04,4.477832076523739389e-05,1.435319788079502919e-04,2.736945507759005330e-02,4.249973684484175708e-03,7.024586946988781644e-04,2.238916038261869559e-04,7.176598940397514595e-04,7.397694793447103824e-03,1.261554000084288418e-01,3.419119998579844832e-02,8.454490004805848002e-02,1.383000053465366364e-04,7.274499977938830853e-03,1.600000000000000000e+01,9.401662118520293099e-01,1.800000000000000000e+01,2.153519658472061948e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.619177120196381159e-01
7.200000000000000000e+01,1.588707141425404340e-02,4.484471635176153935e-04,2.328051353469414296e-05,2.043408115599205355e-05,4.745439196441760514e-05,4.879567183552536297e-02,2.242235817588077076e-03,1.164025676734707182e-04,1.021704057799602711e-04,2.372719598220880189e-04,1.318899066339044614e-02,1.518363000359386206e-01,5.372749996604397893e-02,8.297350001521408558e-02,1.672999933362007141e-04,1.496000000042840838e-02,1.600000000000000000e+01,1.000000000000000000e+00,1.869406130007620348e+01,2.005504951374376077e+01,3.624863554478658045e+00,1.000000000000000000e+00,2.500000000000000000e-01
7.300000000000000000e+01,8.479203854999848092e-03,5.145479889155811157e-04,3.261211892069872668e-05,2.009453453978528645e-05,6.051555885968925821e-05,1.975785044873162866e-02,2.572739944577905578e-03,1.630605946034936402e-04,1.004726726989264255e-04,3.025777942984462978e-04,5.340352848821075527e-03,1.175570000195875764e-01,3.796899999724701047e-02,6.625870004063472152e-02,5.227000219747424126e-04,1.279970002360641956e-02,6.971249833549502561e+00,7.939381327024473967e-01,2.030564620102766327e+01,2.076678469604521382e+01,2.197043916029736810e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.400000000000000000e+01,8.684125926907993939e-03,2.240266749422161570e-04,3.569619699513283076e-05,1.649145571157529584e-05,1.768714213867244450e-04,2.374743066280873144e-02,1.120133374711080893e-03,1.784809849756641403e-04,8.245727855787647240e-05,8.843571069336222251e-04,6.418697181729749422e-03,1.197152000386267900e-01,4.110660002334043384e-02,6.921260000672191381e-02,9.079999290406703949e-05,9.298300021328032017e-03,7.074274356660728458e+00,4.270029873044839941e-01,1.800000000000000000e+01,2.200000000000000000e+01,3.298376203605420276e+00,1.000000000000000000e+00,4.900460675328754956e-02
7.500000000000000000e+01,1.604141828177789789e-02,5.526295980982304581e-04,7.271683680789568143e-05,5.260172583450744069e-05,3.768194517321923139e-04,3.983711295722024842e-02,2.763147990491152291e-03,3.635841840394783936e-04,2.630086291725372170e-04,1.884097258660961515e-03,1.076758021941376722e-02,1.142752000014297664e-01,3.621170000405982137e-02,6.685909995576366782e-02,8.110003545880317688e-05,1.110120001249015331e-02,1.600000000000000000e+01,1.988287323272782126e-01,2.064119386562759573e+01,1.800000000000000000e+01,1.285418232504068392e+00,5.000000000000000000e+00,2.500000000000000000e-01
7.600000000000000000e+01,8.265283677131514059e-03,4.681455500934195439e-04,5.555529198739462979e-06,1.043364603122209389e-05,1.144972915436533802e-04,1.950542079194171954e-02,2.340727750467097665e-03,2.777764599369731490e-05,5.216823015611047113e-05,5.724864577182669145e-04,5.272123592796341615e-03,1.072659999481402338e-01,3.165099996840581298e-02,6.052800000179558992e-02,2.454000059515237808e-04,1.483480003662407398e-02,4.000000000000000000e+00,7.038958643253667713e-02,2.091705636253109901e+01,1.800000000000000000e+01,1.380168483165145066e+00,1.000000000000000000e+00,2.500000000000000000e-01
7.700000000000000000e+01,1.693438713814873070e-02,1.988958840454421154e-04,3.064483603165505938e-04,1.570288120078838128e-04,5.992217973569041777e-04,3.931483222661968924e-02,9.944794202272106039e-04,1.532241801582753023e-03,7.851440600394190639e-04,2.996108986784520780e-03,1.062641286951482647e-02,1.216843999573029578e-01,3.615990001708269119e-02,6.801810004981234670e-02,1.307999482378363609e-04,1.736739999614655972e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.123853159128894319e+01,1.800000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e-01
7.800000000000000000e+01,9.419338051631257619e-03,2.095266188123280659e-04,2.177035438476224529e-04,1.551965059891054557e-04,3.048809135374045722e-04,1.843500285146558448e-02,1.047633094061640275e-03,1.088517719238112210e-03,7.759825299455272787e-04,1.524404567687022861e-03,4.982800140698955861e-03,1.220335999969393015e-01,4.121629998553544283e-02,7.068639999488368630e-02,8.580001303926110268e-05,1.003989996388554573e-02,1.600000000000000000e+01,3.425945630602353909e-01,1.994457276275467805e+01,2.094360089316038298e+01,1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
7.900000000000000000e+01,9.952391152822830447e-03,7.489885272733121623e-04,1.732200833267034999e-04,1.019908192024324562e-04,4.454415843302787499e-04,9.634778938498123058e-03,3.744942636366560811e-03,8.661004166335174725e-04,5.099540960121622677e-04,2.227207921651393804e-03,2.604186082159196634e-03,1.182395000359974802e-01,3.468459995929151773e-02,7.495549996383488178e-02,1.223000581376254559e-04,8.467499981634318829e-03,9.739763604918367790e+00,1.000000000000000000e+00,2.122735065795468401e+01,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.100676787445788452e-01
8.000000000000000000e+01,3.921717878243916738e-02,1.040067015165437687e-03,5.431088050101053879e-04,3.145420674110198660e-04,9.623619316453368424e-04,9.218529573643946540e-02,5.200335075827188652e-03,2.715544025050527048e-03,1.572710337055099276e-03,4.811809658226684321e-03,2.491677968627966505e-02,1.279579999973066151e-01,3.528010001173242927e-02,8.089129999279975891e-02,1.180999679490923882e-04,1.166199997533112764e-02,1.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,4.527045275931122603e+00,5.000000000000000000e+00,-2.500000000000000000e-01
8.100000000000000000e+01,1.911847071170833922e-03,8.271866602220761654e-05,2.499362643761476630e-05,1.942507897139831365e-05,7.851952935493092701e-05,3.268940753508569469e-03,4.135933301110380827e-04,1.249681321880738417e-04,9.712539485699157502e-05,3.925976467746546215e-04,8.835625672400758282e-04,1.350137999979779124e-01,4.513790004421025515e-02,7.995489996392279863e-02,1.881000353023409843e-04,9.721599984914064407e-03,9.320385445353361220e+00,3.355122730422470667e-01,2.034205374241447473e+01,1.866352446502123286e+01,1.429218554998028967e+00,5.000000000000000000e+00,2.500000000000000000e-01
8.200000000000000000e+01,2.278993944983954967e-02,1.422600974170351367e-03,2.867671105867574169e-04,1.418812071833004424e-04,3.871298319907093993e-04,4.290960203972221665e-02,7.113004870851757054e-03,1.433835552933787139e-03,7.094060359165021848e-04,1.935649159953546942e-03,1.159804383018395516e-02,1.473046999890357256e-01,5.929669999750331044e-02,7.276219996856525540e-02,1.271000364795327187e-04,1.511290000053122640e-02,1.600000000000000000e+01,1.000000000000000000e+00,1.968990214926995819e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
8.300000000000000000e+01,6.256938482642841574e-03,1.904739988518876258e-04,1.068809575648755163e-04,5.388859028223052117e-05,2.128582319583754003e-04,1.271385315280818863e-02,9.523699942594381291e-04,5.344047878243776088e-04,2.694429514111526059e-04,1.064291159791876974e-03,3.436429589355996257e-03,1.347951999632641673e-01,3.707719995873048902e-02,8.919470000546425581e-02,1.251000212505459785e-04,8.390800037886947393e-03,1.201225325480422335e+01,9.031716923145066689e-01,2.143235921536901145e+01,1.932364503132246725e+01,3.640825227161419875e+00,1.000000000000000000e+00,-2.500000000000000000e-01
8.400000000000000000e+01,8.238944752354575990e-03,3.490396647176530892e-04,1.077098863087461573e-04,6.938544436594723747e-05,1.402325939495899048e-04,1.815495813601311625e-02,1.745198323588265446e-03,5.385494315437308003e-04,3.469272218297361873e-04,7.011629697479495509e-04,4.907106805644894168e-03,1.642446999903768301e-01,5.283319996669888496e-02,8.133930002804845572e-02,1.170000177808105946e-04,2.994560002116486430e-02,1.600000000000000000e+01,4.592883577464710876e-01,1.910784887796820897e+01,2.022427886813249387e+01,1.000000000000000000e+00,5.000000000000000000e+00,1.196719665365688079e-01
8.500000000000000000e+01,1.425560914865706651e-02,6.620052838120542770e-04,2.910455043063583675e-04,2.247599259386901904e-04,3.249480251556825837e-04,2.494288022460706272e-02,3.310026419060271494e-03,1.455227521531791838e-03,1.123799629693451006e-03,1.624740125778412810e-03,6.741815452593139142e-03,1.204604000085964799e-01,3.967399999964982271e-02,7.132740004453808069e-02,1.954999752342700958e-04,9.256199991796165705e-03,8.519460858240684331e+00,5.831468225718117182e-02,2.200000000000000000e+01,1.885181222739881335e+01,2.268387266282928749e+00,5.000000000000000000e+00,-6.745624764308588706e-02
8.600000000000000000e+01,1.226644264360202173e-03,7.061293365233335066e-05,6.561410123018709223e-06,4.797621710705824725e-06,4.882764538486642424e-05,2.118634947468113396e-03,3.530646682616667533e-04,3.280705061509354357e-05,2.398810855352912278e-05,2.441382269243321077e-04,5.726462100055806394e-04,1.378359000082127750e-01,3.794740000739693642e-02,8.186799997929483652e-02,9.310001041740179062e-05,1.792190002743154764e-02,8.767278493895087621e+00,8.039732264864804523e-02,1.995661702476691346e+01,2.128734992889233979e+01,3.725987227750392261e+00,5.000000000000000000e+00,-2.500000000000000000e-01
8.700000000000000000e+01,1.375057778149934608e-02,3.573016369063021936e-04,1.890671139414876309e-04,1.029997640671284224e-04,3.575227909146546073e-04,3.224727374240619893e-02,1.786508184531510968e-03,9.453355697074381815e-04,5.149988203356420987e-04,1.787613954573273036e-03,8.716121252351482010e-03,1.328972000046633184e-01,3.593660000478848815e-02,8.108599996194243431e-02,1.023000222630798817e-04,1.576400001067668200e-02,1.220214892051124167e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.139771702961324351e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.550489642446943872e-01
8.800000000000000000e+01,3.001611484145423961e-02,5.375676702193800741e-04,3.896699059997485708e-05,1.721689159085611616e-05,1.894010029495637277e-04,9.656419104714146495e-02,2.687838351096900370e-03,1.948349529998742854e-04,8.608445795428058757e-05,9.470050147478186386e-04,2.610035206465536467e-02,1.254837000160478055e-01,4.244500002823770046e-02,6.981440004892647266e-02,1.821999321691691875e-04,1.303549995645880699e-02,1.600000000000000000e+01,2.679546766275120104e-02,1.800000000000000000e+01,2.200000000000000000e+01,4.863796538972198213e+00,1.000000000000000000e+00,-3.278881929158072861e-02
8.900000000000000000e+01,2.765524551174197536e-03,2.072628398360467576e-04,4.690357174932724616e-05,5.937475510464653268e-05,1.236064417377235843e-04,2.145052108353477389e-03,1.036314199180233707e-03,2.345178587466362240e-04,2.968737755232326702e-04,6.180322086886179487e-04,5.797865090354771761e-04,1.266914000152610242e-01,3.503159998217597604e-02,7.202249998226761818e-02,9.919999865815043449e-05,1.953240000875666738e-02,1.105126677582561001e+01,1.000000000000000000e+00,1.977095108829548664e+01,1.907603877787135005e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
9.000000000000000000e+01,3.654996555031286322e-03,9.390034648256799759e-05,9.822509657829884091e-05,7.366608588270723225e-05,7.377643887845226347e-05,7.240946580231573566e-03,4.695017324128400015e-04,4.911254828914941774e-04,3.683304294135361341e-04,3.688821943922613038e-04,1.957156715921154651e-03,1.120083999703638256e-01,3.632249997463077307e-02,6.427229999098926783e-02,8.759996853768825531e-05,1.132079999661073089e-02,8.387633384388944791e+00,1.000000000000000000e+00,2.069543482772175480e+01,1.841147694591165163e+01,3.444544218970143845e+00,1.000000000000000000e+00,2.500000000000000000e-01
9.100000000000000000e+01,3.573601278574478624e-03,2.475775380982513595e-04,1.762734528048229518e-05,5.494381983017391958e-06,7.881243693162049964e-05,6.755860694385597449e-03,1.237887690491256852e-03,8.813672640241147251e-05,2.747190991508696064e-05,3.940621846581024846e-04,1.826042767107620857e-03,1.268595000146888196e-01,3.735409997170791030e-02,6.938390003051608801e-02,9.360001422464847565e-05,2.002130000619217753e-02,9.821367163238612363e+00,1.000000000000000000e+00,1.997447495190731814e+01,2.048578854592819454e+01,1.775925649874773748e+00,5.000000000000000000e+00,-1.187799240296547043e-01
9.200000000000000000e+01,1.131085948522919937e-01,3.876384224386619174e-03,1.108430085200903066e-03,7.387437964674372888e-04,1.567461437736075930e-03,2.835970535293537709e-01,1.938192112193309544e-02,5.542150426004515545e-03,3.693718982337186336e-03,7.837307188680380302e-03,7.665349713333681481e-02,1.221922999829985201e-01,3.612129995599389076e-02,7.365020003635436296e-02,1.786999637261033058e-04,1.223589997971430421e-02,1.600000000000000000e+01,4.054362106902105745e-01,2.200000000000000000e+01,2.052552761162222694e+01,4.896188003236487063e+00,5.000000000000000000e+00,-2.500000000000000000e-01
9.300000000000000000e+01,3.382139862951523412e-02,8.126096823416375636e-04,7.868305652857132855e-04,5.370870397765407879e-04,1.736318800318677582e-03,5.348758314557195553e-02,4.063048411708188035e-03,3.934152826428565994e-03,2.685435198882704048e-03,8.681594001593387691e-03,1.445716819090238532e-02,1.298715000157244503e-01,4.146300000138580799e-02,6.771339999977499247e-02,2.376000047661364079e-04,2.044660004321485758e-02,1.600000000000000000e+01,8.098514983470014306e-01,2.126362746487436794e+01,1.895033445291718621e+01,1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
9.400000000000000000e+01,1.537341793674906060e-02,5.578885153365153050e-04,3.326882785920868830e-04,2.343459202184005371e-04,5.865649907044023347e-04,2.521726666869597566e-02,2.789442576682576308e-03,1.663441392960434469e-03,1.171729601092002604e-03,2.932824953522011890e-03,6.815979412492035108e-03,1.531423999695107341e-01,4.267049999907612801e-02,8.492330001899972558e-02,1.930999569594860077e-04,2.534200000809505582e-02,1.102705274349795417e+01,4.717844471896646130e-01,2.048407977424115245e+01,2.022901716318909493e+01,1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
