evaluation,objective,C 1s_raw,La 4d_raw,O 1s_raw,Ti 2p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,O 1s_weighted,Ti 2p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,lno_thickness,sto_thickness,superlattice_roughness,substrate_roughness,angle_offset
4.800000000000000000e+01,9.942262395265749619e-02,3.151139848306022499e-03,9.437877847640852805e-04,5.779505458701816650e-04,1.260368086050509808e-03,2.580796461202798375e-01,1.575569924153011336e-02,4.718938923820426186e-03,2.889752729350908433e-03,6.301840430252549259e-03,6.975639262770350069e-02,1.004172999528236687e-01,2.973970002494752407e-02,5.991200002608820796e-02,8.690002141520380974e-05,1.067230000626295805e-02,1.600000000000000000e+01,3.237488135073259832e-01,1.800000000000000000e+01,2.167374359134789685e+01,5.000000000000000000e+00,4.036952850866461162e+00,2.500000000000000000e-01
4.900000000000000000e+01,2.026203605139985375e-02,3.735850640964624128e-04,6.376979516627989154e-04,4.133121267261135332e-04,8.105111426896867595e-04,3.361759130437510373e-02,1.867925320482312010e-03,3.188489758313994577e-03,2.066560633630567557e-03,4.052555713448433364e-03,9.086504625524547546e-03,9.870259999297559261e-02,3.097089997027069330e-02,5.805619998136535287e-02,9.039998985826969147e-05,9.578800003509968519e-03,1.600000000000000000e+01,0.000000000000000000e+00,1.889399374442028545e+01,2.056912330913400311e+01,1.000000000000000000e+00,1.594283977830661225e+00,-1.922772160405050723e-02
5.000000000000000000e+01,2.452580005878392602e-02,5.651187898759758030e-04,5.600920404990242631e-04,3.637744837185977057e-04,7.993687183511313538e-04,4.840734559703114420e-02,2.825593949379878907e-03,2.800460202495121207e-03,1.818872418592988420e-03,3.996843591755656552e-03,1.308402989656028137e-02,1.163781000068411231e-01,3.441480000037699938e-02,6.876150000607594848e-02,1.597999944351613522e-04,1.303530001314356923e-02,4.000000000000000000e+00,7.167295090413457193e-02,2.116346292273919971e+01,1.850770406554300962e+01,4.121865299237290614e+00,2.208691708736715054e+00,2.500000000000000000e-01
5.100000000000000000e+01,9.191421608716342229e-02,3.163917753864610959e-03,1.708032047136368112e-03,1.095722643117032647e-03,2.648022070721592520e-03,1.806789446683833289e-01,1.581958876932305566e-02,8.540160235681840128e-03,5.478613215585162802e-03,1.324011035360796174e-02,4.883574351296540716e-02,1.010056000086478889e-01,3.040370001690462232e-02,6.393930001650005579e-02,1.180000253953039646e-04,6.537100009154528379e-03,4.000000000000000000e+00,3.523226886721965712e-01,2.200000000000000000e+01,2.200000000000000000e+01,5.000000000000000000e+00,2.543336060899382023e+00,-2.500000000000000000e-01
5.200000000000000000e+01,6.511829891208233308e-03,1.518779252155338217e-04,4.193956499362078990e-05,2.271153041622862558e-05,1.478263747982654390e-04,1.735191787817626924e-02,7.593896260776691626e-04,2.096978249681039563e-04,1.135576520811431211e-04,7.391318739913271948e-04,4.690052914089989575e-03,1.017010000068694353e-01,3.060489997733384371e-02,5.910860002040863037e-02,8.449994493275880814e-05,1.189680001698434353e-02,1.266134165617019569e+01,1.000000000000000000e+00,1.967975941411521035e+01,2.092689297727577724e+01,5.000000000000000000e+00,1.752203446788473284e+00,-1.738239921771191354e-01
5.300000000000000000e+01,1.344278874817514055e-02,8.157899956419512955e-04,4.997212017618526221e-05,2.870625560327722109e-05,3.762440179157086417e-05,3.249220913393656429e-02,4.078949978209756369e-03,2.498606008809263110e-04,1.435312780163861088e-04,1.881220089578543276e-04,8.782324882110217543e-03,9.624280000571161509e-02,2.903050003806129098e-02,5.954440002096816897e-02,1.605000579729676247e-04,7.499300001654773951e-03,5.022098661536563036e+00,2.114062816816822121e-01,1.926392397241485810e+01,2.200000000000000000e+01,2.219890897754980497e+00,1.358911554182154369e+00,-2.500000000000000000e-01
5.400000000000000000e+01,2.065902616383938784e-03,3.855087746035262283e-05,2.837894325374924255e-05,2.118480240418238044e-05,4.085442403231401423e-05,5.257525111242561909e-03,1.927543873017631209e-04,1.418947162687462127e-04,1.059240120209119056e-04,2.042721201615700644e-04,1.421057380630947426e-03,1.014395999955013394e-01,3.167060000123456120e-02,5.908189999172464013e-02,9.549997048452496529e-05,1.058559998637065291e-02,9.001104327347444922e+00,6.533366262688795612e-01,2.086842095816648879e+01,2.047920048899772993e+01,2.607829786488671253e+00,1.383737135740433333e+00,-2.500000000000000000e-01
5.500000000000000000e+01,1.992226144132096255e-02,1.198327380588341774e-03,5.880024839011969707e-05,3.805821428440365762e-05,1.290418935498230683e-04,4.736066626563520399e-02,5.991636902941709086e-03,2.940012419505985057e-04,1.902910714220182949e-04,6.452094677491153688e-04,1.280112275725752043e-02,9.757859999081119895e-02,3.143960004672408104e-02,5.851619999157264829e-02,8.789997082203626633e-05,7.529499998781830072e-03,4.000000000000000000e+00,3.475860599045658694e-01,2.200000000000000000e+01,1.800000000000000000e+01,4.983601647057124495e+00,3.936696159459547317e+00,-7.180485784915041636e-02
5.600000000000000000e+01,1.903648360118674956e-02,5.550639490031136769e-04,2.135514461261721938e-04,1.287788184790072726e-04,3.521410301483078294e-04,4.731510273426017127e-02,2.775319745015568385e-03,1.067757230630860888e-03,6.438940923950363902e-04,1.760705150741539039e-03,1.278880738240374335e-02,9.874689998105168343e-02,2.790169999934732914e-02,6.358090002322569489e-02,1.208999310620129108e-04,7.137199980206787586e-03,1.148779964515291852e+01,1.079050626634807213e-02,2.111508457693876295e+01,1.800000000000000000e+01,4.889993485273727458e+00,1.796556161025609999e+00,4.372930264007562906e-02
5.700000000000000000e+01,4.415314001704109814e-02,1.474658425860357397e-03,1.276528291972211246e-03,7.863811365663046565e-04,1.310588535917518163e-03,7.367029929975292546e-02,7.373292129301787200e-03,6.382641459861056014e-03,3.931905682831523391e-03,6.552942679587591031e-03,1.991235806545914311e-02,1.005265999701805413e-01,3.017019998515024781e-02,6.311280000954866409e-02,1.261000288650393486e-04,7.110300008207559586e-03,1.600000000000000000e+01,1.776731237683424613e-01,1.800000000000000000e+01,2.200000000000000000e+01,2.484317948377825047e+00,4.793682578692369134e+00,-2.500000000000000000e-01
5.800000000000000000e+01,3.000212122979000612e-03,5.471029694407685408e-05,1.482499966115393981e-04,9.500683511408071708e-05,1.199767726750357614e-04,3.368574597204496406e-03,2.735514847203842975e-04,7.412499830576970176e-04,4.750341755704035854e-04,5.998838633751788071e-04,9.104926162553367416e-04,9.867779997875913978e-02,2.825100003974512219e-02,6.048779998673126101e-02,1.374999992549419403e-04,9.794199955649673939e-03,1.211497198555639976e+01,3.406986247758166803e-02,1.855934757050311390e+01,2.053617099297476756e+01,1.000000000000000000e+00,2.525080316353068177e+00,1.691118689018169530e-01
5.900000000000000000e+01,6.432460065595210774e-03,2.396802340755756634e-04,2.060595062077093221e-04,1.416378303697398322e-04,1.164741282324321562e-04,1.077805205003493257e-02,1.198401170377878236e-03,1.030297531038546583e-03,7.081891518486991069e-04,5.823706411621608217e-04,2.913201571167925701e-03,1.187829999835230410e-01,4.203890002099797130e-02,6.719139998313039541e-02,8.580001303926110268e-05,9.459400025662034750e-03,1.067732761911927142e+01,1.321614610823793057e-01,1.902448993973082025e+01,2.200000000000000000e+01,1.000000000000000000e+00,3.884844827481275242e+00,-2.500000000000000000e-01
6.000000000000000000e+01,4.336774989669324627e-03,8.903397450835537211e-05,8.692658284279872400e-05,5.285804601287381687e-05,1.856149958782358491e-04,8.378428835797353466e-03,4.451698725417768741e-04,4.346329142139936336e-04,2.642902300643690640e-04,9.280749793911792457e-04,2.264606993458005701e-03,1.366029999917373061e-01,3.403869998874142766e-02,9.305150003638118505e-02,1.894999295473098755e-04,9.316699986811727285e-03,1.049826802773451817e+01,3.724683679748696519e-01,2.048560033799570235e+01,2.038818705805197595e+01,5.000000000000000000e+00,1.000000000000000000e+00,-1.807726033651969044e-01
6.100000000000000000e+01,6.232605380544903317e-04,5.978837391129072790e-05,3.847766177456211362e-06,2.040804487171736653e-06,6.034935548555456477e-06,9.793220850842329801e-04,2.989418695564536395e-04,1.923883088728105766e-05,1.020402243585868326e-05,3.017467774277728408e-05,2.647011374321197198e-04,1.005419999710284173e-01,3.294770000502467155e-02,5.794600001536309719e-02,9.829999180510640144e-05,9.543599968310445547e-03,8.877949518589471012e+00,0.000000000000000000e+00,2.001251132447407954e+01,1.973918086021211238e+01,3.103896439544057806e+00,4.287608250731491211e+00,4.050956794132370975e-02
6.200000000000000000e+01,8.558664544307578725e-03,2.277639640097087778e-04,1.631595911578900967e-04,1.103249590597010364e-04,2.429908799353970377e-04,1.789731195173453401e-02,1.138819820048543943e-03,8.157979557894504564e-04,5.516247952985051280e-04,1.214954399676985161e-03,4.837467573494094904e-03,9.995419997721910477e-02,3.227800002787262201e-02,5.744469998171553016e-02,8.700002217665314674e-05,1.013830001465976238e-02,1.016108878651641234e+01,7.169302184008435885e-01,2.066327558814431242e+01,1.885814862640250311e+01,4.831713468259421163e+00,4.905756667169433705e+00,1.380845133090811139e-01
6.300000000000000000e+01,2.027213184349654224e-02,1.282141834364770513e-03,5.998261226608531403e-05,2.963916476307097638e-05,1.029536420837878601e-04,4.772110415047758208e-02,6.410709171823852567e-03,2.999130613304265905e-04,1.481958238153548819e-04,5.147682104189393003e-04,1.289854557610796947e-02,9.945610002614557743e-02,3.372559999115765095e-02,5.505389999598264694e-02,8.219998562708497047e-05,1.058850000845268369e-02,4.000000000000000000e+00,7.576316046712801011e-01,2.064384599692635192e+01,1.800000000000000000e+01,3.469941350658787727e+00,3.931070399887193645e+00,2.500000000000000000e-01
6.400000000000000000e+01,6.805779056027741122e-03,2.291969796101619831e-04,1.364832222505552950e-04,8.250164674481182754e-05,2.049024437545916638e-04,1.309835845345182735e-02,1.145984898050809997e-03,6.824161112527764479e-04,4.125082337240591106e-04,1.024512218772958292e-03,3.540357594227137601e-03,9.921020001638680696e-02,2.937499998370185494e-02,6.068870000308379531e-02,1.471000141464173794e-04,8.992300019599497318e-03,9.048334947333504630e+00,0.000000000000000000e+00,2.053579952889938909e+01,2.103988297179444444e+01,2.460428190773711776e+00,5.000000000000000000e+00,-2.500000000000000000e-01
6.500000000000000000e+01,1.082807669746628509e-02,8.693949042527122093e-04,9.642871395097614757e-06,1.958858861163137437e-06,9.735424677741839547e-06,2.358360384131333656e-02,4.346974521263560938e-03,4.821435697548807209e-05,9.794294305815688033e-06,4.867712338870919773e-05,6.374416401532711531e-03,1.097076000296510756e-01,3.038279997417703271e-02,7.112839998444542289e-02,7.920002099126577377e-05,8.111500006634742022e-03,4.000000000000000000e+00,9.886093944706492165e-01,2.200000000000000000e+01,1.911757977821973498e+01,3.491058892827592963e+00,1.897029314712795234e+00,-2.500000000000000000e-01
6.600000000000000000e+01,1.873309202927934958e-02,4.856954241297189935e-04,1.265518351386213456e-04,8.563728115034244823e-05,2.393078778881650129e-04,5.197055333247092151e-02,2.428477120648594913e-03,6.327591756931067552e-04,4.281864057517122276e-04,1.196539389440825010e-03,1.404712993774510921e-02,1.167748000007122755e-01,2.882989996578544378e-02,7.912040001247078180e-02,8.410000009462237358e-05,8.733699971344321966e-03,1.008149948163225851e+01,9.608813189921145970e-01,1.800000000000000000e+01,2.042011078806136481e+01,4.618821896005334438e+00,1.696458813724032400e+00,2.500000000000000000e-01
6.700000000000000000e+01,1.039570328839553026e-01,5.512492846096477515e-03,1.134958355579888381e-03,7.300097976393600486e-04,1.069616438896517667e-03,2.283532716979578270e-01,2.756246423048238844e-02,5.674791777899442120e-03,3.650048988196800352e-03,5.348082194482588550e-03,6.172164569289408792e-02,9.986319998279213905e-02,3.098459995817393064e-02,6.029340001987293363e-02,8.829997386783361435e-05,8.490699983667582273e-03,4.000000000000000000e+00,9.724694421186629717e-03,1.800000000000000000e+01,2.200000000000000000e+01,3.413918956077245603e+00,3.231846755031872132e+00,-2.500000000000000000e-01
6.800000000000000000e+01,1.048206912403107371e-02,7.848548687873996375e-04,1.789547902805701726e-04,1.025666599730180151e-04,1.380282859775014458e-04,1.650095533233008824e-02,3.924274343936997970e-03,8.947739514028508903e-04,5.128332998650900892e-04,6.901414298875072290e-04,4.460046098938626885e-03,1.082067000097595155e-01,3.500760003225877881e-02,6.554640003014355898e-02,8.539995178580284119e-05,7.561600010376423597e-03,9.641207273012909695e+00,8.552751065857577828e-01,1.945120966149536912e+01,2.157493771795946103e+01,1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
6.900000000000000000e+01,3.607124754206379735e-02,8.046511835561764208e-04,7.145838657246653212e-04,3.992798400068672295e-04,1.276803706495687873e-03,7.434474667066692799e-02,4.023255917780882429e-03,3.572919328623326389e-03,1.996399200034336147e-03,6.384018532478439797e-03,2.009465456314681042e-02,1.423076000064611435e-01,3.660659998422488570e-02,9.508729999652132392e-02,9.119999594986438751e-05,1.051699998788535595e-02,4.000000000000000000e+00,8.486179184657537400e-01,1.932351540110611765e+01,2.200000000000000000e+01,4.390343659398334708e+00,1.000000000000000000e+00,-6.810012513553478919e-02
7.000000000000000000e+01,2.980949890154945339e-02,8.844569885945983718e-04,6.755780308725212570e-04,3.795685016689931803e-04,1.093389578070074397e-03,5.418078338804231675e-02,4.422284942972991642e-03,3.377890154362606177e-03,1.897842508344965793e-03,5.466947890350372201e-03,1.464453340551851758e-02,1.320849999901838601e-01,4.004739999072626233e-02,8.053590002236887813e-02,9.169999975711107254e-05,1.140359998680651188e-02,4.000000000000000000e+00,3.687066147812277372e-01,2.013288114511328786e+01,2.200000000000000000e+01,1.903152385936349722e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.100000000000000000e+01,5.260310759960322435e-02,1.656466877149394019e-03,1.356374928329345288e-03,8.108161824790531460e-04,1.708850462281416962e-03,9.227329620540532240e-02,8.282334385746969660e-03,6.781874641646726438e-03,4.054080912395265947e-03,8.544252311407084591e-03,2.494056534840717598e-02,8.948170003714039922e-02,2.743989997543394566e-02,5.239249998703598976e-02,1.259000273421406746e-04,9.515799989458173513e-03,1.600000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.015158551784204732e+01,2.205365531764387654e+00,1.000000000000000000e+00,1.391893673640229312e-01
7.200000000000000000e+01,3.987285180659621078e-03,1.706211809440060130e-04,3.634727595670951263e-05,2.490414962926542334e-05,9.352539182853481100e-05,8.732449086541292996e-03,8.531059047200300650e-04,1.817363797835475699e-04,1.245207481463271235e-04,4.676269591426740414e-04,2.360295188867041899e-03,9.714669996174052358e-02,3.191690001403912902e-02,5.323600000701844692e-02,9.789998875930905342e-05,1.189010002417489886e-02,7.238040964723664317e+00,3.895582296956143775e-01,2.042098250832819417e+01,1.957125482651187554e+01,1.244668678905457071e+00,1.000000000000000000e+00,2.969059797660517086e-02
7.300000000000000000e+01,2.684308785683237400e-02,4.758902182217318892e-04,3.486238931037370149e-04,2.032376342335833960e-04,7.016423043578010488e-04,6.732067723032693352e-02,2.379451091108659554e-03,1.743119465518685020e-03,1.016188171167916980e-03,3.508211521789005027e-03,1.819611760724810720e-02,9.488190000411123037e-02,2.975610003340989351e-02,5.830330000026151538e-02,1.289999345317482948e-04,6.686699984129518270e-03,1.600000000000000000e+01,5.287181855853503309e-01,2.021823717290348199e+01,1.800000000000000000e+01,3.096848734875555120e+00,1.342745889652549929e+00,2.500000000000000000e-01
7.400000000000000000e+01,9.455805713466502310e-03,4.349611976745355792e-04,8.048208764043354518e-05,5.601615275122265466e-05,1.218093067540856325e-04,2.215937740525194405e-02,2.174805988372678113e-03,4.024104382021677123e-04,2.800807637561133004e-04,6.090465337704281624e-04,5.989461989365115618e-03,1.157499999972060323e-01,3.636349999578669667e-02,7.236990000819787383e-02,9.269994916394352913e-05,6.918200000654906034e-03,4.000000000000000000e+00,3.836365704151207812e-01,2.112416911967798683e+01,2.035911023225996530e+01,2.446901546574531405e+00,4.254408440489658716e+00,-2.500000000000000000e-01
7.500000000000000000e+01,5.064330694288162252e-03,3.080317257770101656e-04,3.610885403786570326e-05,2.480042533441822544e-05,5.055500174885716900e-05,1.097653906013690110e-02,1.540158628885050828e-03,1.805442701893285231e-04,1.240021266720911204e-04,2.527750087442858450e-04,2.966850659797405990e-03,1.024653000058606267e-01,3.195239999331533909e-02,5.807279999135062099e-02,9.839999256655573845e-05,1.233489997684955597e-02,7.473065417389644693e+00,2.296067158488533100e-01,1.977980723983623434e+01,2.016730253267270001e+01,2.090431286293730651e+00,1.000000000000000000e+00,-7.525806307984439503e-03
7.600000000000000000e+01,4.963878080589720354e-03,2.262576456462451796e-04,7.709835650377865935e-05,2.690222654506657822e-05,1.196661828806420969e-04,1.004200772766034901e-02,1.131288228231225844e-03,3.854917825188932832e-04,1.345111327253328945e-04,5.983309144032104843e-04,2.714256022711057821e-03,9.942310000769793987e-02,3.245390002848580480e-02,6.003580003743991256e-02,1.009999541565775871e-04,6.826799944974482059e-03,1.117918855518584742e+01,3.542595529847124003e-01,1.852703503457187040e+01,2.062266575452898820e+01,2.132514999663520427e+00,3.382110940732867554e+00,2.500000000000000000e-01
7.700000000000000000e+01,1.907596339266518989e-02,1.105191528324701855e-03,3.396072827586912201e-05,2.356238334594549456e-05,6.521781397524527497e-05,4.786078938689065226e-02,5.525957641623509276e-03,1.698036413793456033e-04,1.178119167297274762e-04,3.260890698762263884e-04,1.293630112305638007e-02,9.040729998378083110e-02,3.053220000583678484e-02,5.301400000462308526e-02,1.635999651625752449e-04,6.690699956379830837e-03,1.600000000000000000e+01,5.255458183631017688e-01,2.008119014098225819e+01,1.894824878361350073e+01,1.650511816939062903e+00,1.391471749956490811e+00,2.500000000000000000e-01
7.800000000000000000e+01,2.321369945605911492e-02,5.295514382302572709e-04,2.834759128942841385e-04,1.559460260074994453e-04,6.305203056802691566e-04,5.629590887192114507e-02,2.647757191151286355e-03,1.417379564471420638e-03,7.797301300374972263e-04,3.152601528401345783e-03,1.521623104199756535e-02,1.180917000165209174e-01,3.895539999939501286e-02,6.648490001680329442e-02,8.300004992634057999e-05,1.256279996596276760e-02,1.600000000000000000e+01,7.509181524078483161e-01,2.200000000000000000e+01,1.843965164758538577e+01,3.695630866512996437e+00,4.166366562398536644e+00,-2.500000000000000000e-01
7.900000000000000000e+01,2.319174453108042641e-03,1.076669088263156320e-04,6.645451671879702021e-05,5.330898589161269072e-05,2.340365450973284201e-05,3.940225073627084788e-03,5.383345441315781328e-04,3.322725835939850875e-04,2.665449294580634265e-04,1.170182725486642033e-04,1.065004123375751927e-03,1.114251000108197331e-01,3.313489997526630759e-02,6.977040000492706895e-02,8.879997767508029938e-05,8.424300001934170723e-03,9.759887160153677854e+00,9.404933594005454589e-01,2.200000000000000000e+01,1.883499132813499344e+01,3.479417578311438497e+00,1.579279578623787428e+00,-1.461566180466602471e-01
8.000000000000000000e+01,1.959670195622000965e-03,3.976850098390601474e-05,5.721680525446186816e-05,4.108983415826629069e-05,2.730430825693485832e-05,4.190951275798644390e-03,1.988425049195300873e-04,2.860840262723093408e-04,2.054491707913314535e-04,1.365215412846742984e-04,1.132772952354155812e-03,9.994439996080473065e-02,2.926209999714046717e-02,6.207149999681860209e-02,1.435999874956905842e-04,8.459200034849345684e-03,9.393161587817733249e+00,2.866185958830210628e-02,2.146648914055391089e+01,1.878882781059458296e+01,3.906847831363104095e+00,4.233252234424133675e+00,-4.060237816242948106e-02
