evaluation,objective,C 1s_raw,La 4d_raw,O 1s_raw,Ti 2p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,O 1s_weighted,Ti 2p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,lno_thickness,sto_thickness,superlattice_roughness,substrate_roughness,angle_offset
4.800000000000000000e+01,5.972379547650796122e-03,2.573241431498630755e-04,1.056679740453963454e-04,7.147148025314837335e-05,1.440090922037126381e-04,1.139522035231647391e-02,1.286620715749315323e-03,5.283398702269816866e-04,3.573574012657418668e-04,7.200454610185631635e-04,3.080016099390193648e-03,2.002713000401854515e-01,5.909920000704005361e-02,1.134019999881274998e-01,1.262000296264886856e-04,2.763500000583007932e-02,9.824996166944146125e+00,6.809372759634134686e-01,2.005906970844155168e+01,2.040173549659863639e+01,2.530536855334070356e+00,2.385052567927504974e+00,-1.599274214113246551e-01
4.900000000000000000e+01,1.373855880196462598e-01,3.300263358334294423e-03,1.534426042442503697e-03,9.247578164817359635e-04,2.363957128962277353e-03,3.580173286282506973e-01,1.650131679167147342e-02,7.672130212212518487e-03,4.623789082408680251e-03,1.181978564481138763e-02,9.676856628854219045e-02,2.052943000453524292e-01,5.518580001080408692e-02,1.272715000086463988e-01,1.043000374920666218e-04,2.272549999179318547e-02,1.493377330447425777e+01,2.463396156141461346e-01,1.886636024424184654e+01,1.808662479555838232e+01,3.989180097269355851e+00,2.259721578804700926e+00,-8.808527322192319375e-02
5.000000000000000000e+01,3.750151083735428492e-02,1.179582860761864329e-03,7.344017186071810080e-04,3.867324996273507594e-04,1.314372757944196838e-03,7.187113507409080559e-02,5.897914303809322079e-03,3.672008593035905148e-03,1.933662498136753689e-03,6.571863789720983756e-03,1.942606165265131982e-02,2.117674999753944576e-01,6.555449997540563345e-02,1.144112999900244176e-01,1.370999962091445923e-04,3.165520000038668513e-02,7.447691921899210143e+00,8.260811184427536702e-01,1.805455446313581191e+01,2.196429910752355852e+01,3.547977725732675225e+00,4.017067720837864897e+00,2.185985720766485674e-01
5.100000000000000000e+01,9.877335261286068757e-02,3.670783271985305317e-03,1.549051857998403952e-03,1.027141226609002691e-03,2.411300895101220476e-03,2.052681582778961289e-01,1.835391635992652745e-02,7.745259289992019978e-03,5.135706133045013673e-03,1.205650447550610238e-02,5.548196635439103103e-02,2.124509999994188547e-01,5.653879995224997401e-02,1.257373000262305140e-01,2.626999630592763424e-04,2.990429999772459269e-02,7.752365625035389840e+00,6.345798502841571986e-01,2.131167239147259806e+01,2.065019288650946550e+01,4.055080557216511394e+00,1.020418715702671619e+00,9.770414470417915220e-02
5.200000000000000000e+01,2.578271680650385395e-02,6.022530372131671946e-04,2.096889760324480894e-04,1.251203277602639383e-04,3.628401081669477995e-04,7.134260275807934037e-02,3.011265186065835864e-03,1.048444880162240338e-03,6.256016388013197187e-04,1.814200540834738943e-03,1.928320456063972038e-02,1.556128000374883413e-01,5.887369997799396515e-02,8.330269996076822281e-02,1.121000386774539948e-04,1.331840001512318850e-02,1.600000000000000000e+01,1.000000000000000000e+00,2.088355604716743841e+01,1.955737135592559284e+01,5.000000000000000000e+00,1.206436687701653021e+00,-2.500000000000000000e-01
5.300000000000000000e+01,5.509451437506267951e-02,1.157711987277978841e-03,2.011094241147827510e-04,1.115614990309504311e-04,3.247917109375199557e-04,1.706264066948443014e-01,5.788559936389893988e-03,1.005547120573913782e-03,5.578074951547521690e-04,1.623958554687599670e-03,4.611864126825652305e-02,1.010693999705836177e-01,2.928019996033981442e-02,6.333239999366924167e-02,1.647999742999672890e-04,8.283999981358647346e-03,1.600000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.093428022924138432e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
5.400000000000000000e+01,4.524517699245060587e-02,2.576372813579202656e-03,3.209253458057541026e-04,2.186783274473220876e-04,4.608820838736386351e-04,1.012278162633419715e-01,1.288186406789601328e-02,1.604626729028770567e-03,1.093391637236610465e-03,2.304410419368193175e-03,2.736088413892101556e-02,1.213475999538786709e-01,3.595180000411346555e-02,6.878709996817633510e-02,9.650003630667924881e-05,1.650670001981779933e-02,4.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,-1.855747206243338332e-01
5.500000000000000000e+01,1.574329811743800309e-02,2.363349917560216441e-04,3.878119953123428023e-04,2.229552017795782576e-04,6.081593199699207196e-04,3.132555811101026683e-02,1.181674958780108220e-03,1.939059976561714011e-03,1.114776008897891369e-03,3.040796599849603706e-03,8.466990573348686863e-03,1.330967000103555620e-01,3.710310003953054547e-02,8.154719998128712177e-02,1.293000532314181328e-04,1.431040000170469284e-02,7.541766115579754626e+00,0.000000000000000000e+00,1.892205702462850070e+01,2.032963604238497979e+01,5.000000000000000000e+00,3.160994305489812195e+00,2.500000000000000000e-01
5.600000000000000000e+01,4.904416322699955283e-02,1.549209728498194237e-03,1.604158155067258356e-03,9.851326697640130220e-04,1.672147387938005200e-03,7.396097007718689664e-02,7.746048642490971185e-03,8.020790775336291561e-03,4.925663348820065110e-03,8.360736939690026001e-03,1.999092352066220157e-02,1.157606000197120011e-01,3.323390003060922027e-02,7.439739996334537864e-02,1.386000076308846474e-04,7.984800031408667564e-03,1.600000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.439140639072574945e+00,-2.500000000000000000e-01
5.700000000000000000e+01,1.252425836886171887e-02,2.489882328134817181e-04,2.324831422474599760e-04,1.459950275558125044e-04,3.682644858733741776e-04,2.791667856859006772e-02,1.244941164067408590e-03,1.162415711237299934e-03,7.299751377790625762e-04,1.841322429366870888e-03,7.545603926411076877e-03,1.827811999828554690e-01,5.466259998502209783e-02,1.094984000083059072e-01,4.656999954022467136e-04,1.814469997771084309e-02,9.539723972227246662e+00,0.000000000000000000e+00,2.001234233246478667e+01,1.908343084491158237e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
5.800000000000000000e+01,4.397696507041659597e-02,1.261761413184765614e-03,1.106920779023693596e-03,6.404844886398975085e-04,1.692373234085009026e-03,7.573070505063858593e-02,6.308807065923828505e-03,5.534603895118467981e-03,3.202422443199487434e-03,8.461866170425045783e-03,2.046926549574976800e-02,1.477408000500872731e-01,5.235949996858835220e-02,7.833789999131113291e-02,1.253000227734446526e-04,1.690960000269114971e-02,4.000000000000000000e+00,1.804514845108869947e-01,2.200000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
5.900000000000000000e+01,4.258657507716576140e-02,1.103256758392730285e-03,1.375635178557780593e-04,9.369331399553302393e-05,2.010577035146089914e-04,1.291527472334230431e-01,5.516283791963651206e-03,6.878175892788902963e-04,4.684665699776651196e-04,1.005288517573044984e-03,3.490871860837251039e-02,1.156993000186048448e-01,3.919619997031986713e-02,6.170500000007450581e-02,2.411000314168632030e-04,1.454589999048039317e-02,1.559426101672634957e+01,9.391644863274720700e-01,2.079258093512556727e+01,1.800000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
6.000000000000000000e+01,3.925127881873289280e-03,1.066336282776658890e-04,5.522434117195982250e-05,3.465489874286404974e-05,1.163988909495962371e-04,8.733462431906716117e-03,5.331681413883294180e-04,2.761217058597990989e-04,1.732744937143202487e-04,5.819944547479811991e-04,2.360569086162859695e-03,1.300473000155761838e-01,3.413859999272972345e-02,8.443260000785812736e-02,8.339999476447701454e-05,1.138659997377544641e-02,9.358338663943277069e+00,2.731509028205718597e-03,2.122496440056876565e+01,1.940451203275246783e+01,5.000000000000000000e+00,5.000000000000000000e+00,-1.697073074272689719e-01
6.100000000000000000e+01,1.739836162185415605e-02,3.192977937415710215e-04,5.480390819840458023e-04,3.690979172647210270e-04,7.006593047656818358e-04,2.853559565231102158e-02,1.596488968707855107e-03,2.740195409920228795e-03,1.845489586323605189e-03,3.503296523828408962e-03,7.712891133074056479e-03,2.154197000199928880e-01,7.111769996117800474e-02,1.236890999716706574e-01,1.578000374138355255e-04,2.044399996520951390e-02,1.600000000000000000e+01,0.000000000000000000e+00,1.950376728189365139e+01,2.109324402666628373e+01,1.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
6.200000000000000000e+01,1.411507322809825091e-03,4.443310379590266539e-05,1.765974473484040782e-05,9.047879453906272016e-06,2.825418689234326342e-05,3.383521985412415306e-03,2.221655189795133337e-04,8.829872367420203911e-05,4.523939726953136347e-05,1.412709344617163205e-04,9.145327484248621424e-04,1.643701000139117241e-01,4.910499998368322849e-02,9.113699995214119554e-02,1.511000446043908596e-04,2.396909997332841158e-02,1.152009922863052971e+01,1.000000000000000000e+00,2.005465956335811839e+01,1.941573101752972264e+01,3.370268157881167959e+00,1.000000000000000000e+00,8.714932707266537237e-02
6.300000000000000000e+01,2.030987873890483311e-02,5.478965170049702755e-04,1.984208869060964848e-04,6.977209381803123355e-05,3.022271082322686522e-04,5.445368381318914375e-02,2.739482585024851161e-03,9.921044345304825054e-04,3.488604690901561407e-04,1.511135541161343207e-03,1.471829570909800010e-02,1.368788999971002340e-01,4.858400003286078572e-02,7.197519997134804726e-02,8.550001075491309166e-05,1.622010004939511418e-02,4.000000000000000000e+00,0.000000000000000000e+00,1.817500318071770238e+01,2.110490328476345923e+01,1.000000000000000000e+00,2.283121857674937694e+00,2.500000000000000000e-01
6.400000000000000000e+01,9.356306954520499097e-03,3.437204711931707399e-04,8.129013358009504024e-05,5.293848003449995015e-05,1.514356103814338487e-04,2.297302699307283286e-02,1.718602355965853645e-03,4.064506679004752012e-04,2.646924001724997575e-04,7.571780519071692707e-04,6.209383478574500952e-03,1.185096999979577959e-01,3.392529999837279320e-02,7.112659997073933482e-02,8.910003816708922386e-05,1.336320000700652599e-02,8.364123187102400436e+00,3.668906438952498350e-01,2.107604451205807550e+01,1.823101512445311201e+01,5.000000000000000000e+00,1.000000000000000000e+00,7.541465168905425731e-02
6.500000000000000000e+01,1.618916391387859033e-02,2.220036181526012856e-04,1.674942918349358483e-04,8.201897880851667362e-05,3.541684777518639771e-04,4.462144099770892769e-02,1.110018090763006428e-03,8.374714591746791875e-04,4.100948940425833546e-04,1.770842388759319777e-03,1.206073708113900023e-02,2.064557999838143587e-01,5.487849999917671084e-02,1.259618999902158976e-01,1.769000082276761532e-04,2.543049998348578811e-02,4.000000000000000000e+00,8.488246763020053098e-01,2.069435716989712759e+01,1.836645565671032898e+01,5.000000000000000000e+00,3.872971076941608803e+00,2.500000000000000000e-01
6.600000000000000000e+01,2.553856989091872476e-02,1.434621813204469114e-03,1.484761096943291471e-04,8.992288282955164752e-05,4.902672039597305342e-05,6.263021688149794652e-02,7.173109066022346006e-03,7.423805484716457627e-04,4.496144141477582241e-04,2.451336019798652874e-04,1.692833226029711105e-02,1.554238999960944057e-01,4.357629996957257390e-02,9.905699995579198003e-02,1.837000017985701561e-04,1.259930001106113195e-02,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.738093379853034026e+00,-1.440819774291945965e-03
6.700000000000000000e+01,9.209995685727549730e-03,3.544338453971677158e-04,2.209770901841329161e-04,9.400050442126248499e-05,3.024878681765126066e-04,1.609566145051715899e-02,1.772169226985838633e-03,1.104885450920664635e-03,4.700025221063124114e-04,1.512439340882563033e-03,4.350499144832170421e-03,1.395625000004656613e-01,4.323240002850070596e-02,8.373070001835003495e-02,8.549995254725217819e-05,1.250750001054257154e-02,1.000883926682605463e+01,0.000000000000000000e+00,1.906478730047417969e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.389241737338746119e-01
6.800000000000000000e+01,1.509741113223362317e-02,4.620192960578042851e-04,9.840740940221374446e-05,6.820220786348543890e-05,1.133045673778133362e-04,4.213154896503519542e-02,2.310096480289021426e-03,4.920370470110687223e-04,3.410110393174271945e-04,5.665228368890666945e-04,1.138774372872703930e-02,1.839790000231005251e-01,4.863649996696040034e-02,1.174390999949537218e-01,1.622000127099454403e-04,1.773249998223036528e-02,1.326422024332017102e+01,7.400363409023404948e-01,2.200000000000000000e+01,1.842953359045488426e+01,5.000000000000000000e+00,1.000000000000000000e+00,-1.200534450445877310e-01
6.900000000000000000e+01,1.969146809901507408e-02,3.171929270486689993e-04,6.875097325101411330e-05,3.930967798512181941e-05,1.589028963383656899e-04,6.204696765835308186e-02,1.585964635243344942e-03,3.437548662550705394e-04,1.965483899256091106e-04,7.945144816918284225e-04,1.677068572589921966e-02,2.066165999858640134e-01,5.592240003170445561e-02,1.182009000331163406e-01,2.556000254116952419e-04,3.222609998192638159e-02,1.420097317635881318e+01,0.000000000000000000e+00,1.973187163346079132e+01,2.007741367139544764e+01,5.000000000000000000e+00,5.000000000000000000e+00,-3.518718204146276118e-02
7.000000000000000000e+01,5.745409085058633680e-03,1.364543113020965054e-04,2.983926963415384388e-04,1.981657380192731197e-04,1.692250554439596246e-04,6.416141769357552697e-03,6.822715565104825811e-04,1.491963481707692194e-03,9.908286900963654900e-04,8.461252772197980958e-04,1.734220079524295428e-03,1.744876999873667955e-01,5.038890003925189376e-02,1.036425000056624413e-01,1.578999799676239491e-04,2.028930000960826874e-02,1.261432883835954755e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.152647043081869782e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.715220438780631795e-02
7.100000000000000000e+01,3.234303676046064620e-03,1.252326045291279790e-04,6.837940484949903510e-05,3.142404556373488278e-05,1.005858892900430803e-04,5.942479991609803461e-03,6.261630226456399223e-04,3.418970242474951484e-04,1.571202278186744207e-04,5.029294464502153880e-04,1.606193954884039795e-03,1.531747999833896756e-01,4.605159995844587684e-02,8.499639999354258180e-02,1.472000149078667164e-04,2.196980000007897615e-02,9.376821458797252262e+00,3.218648889687559800e-01,1.950935221954797427e+01,1.998630041575937355e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.530714065841835003e-01
7.200000000000000000e+01,8.116852798157259824e-03,7.198099783127980336e-04,6.576957921114592398e-05,6.512250291164747070e-05,1.156774075769693370e-04,1.215344013946624557e-02,3.599049891563990168e-03,3.288478960557296199e-04,3.256125145582373535e-04,5.783870378848467121e-04,3.284955458094456458e-03,1.238860000157728791e-01,3.517390001798048615e-02,7.605819997843354940e-02,1.532000023871660233e-04,1.247910002712160349e-02,9.568657706711125144e+00,1.000000000000000000e+00,2.017906537113326948e+01,2.096469870203186758e+01,1.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.300000000000000000e+01,2.121589140070798823e-03,5.155475499067912071e-05,1.099860007432591058e-04,6.511044721521964149e-05,6.328659471275371038e-05,2.485847488131670297e-03,2.577737749533956036e-04,5.499300037162955157e-04,3.255522360760982345e-04,3.164329735637685654e-04,6.719001517612407416e-04,1.936521999887190759e-01,5.408040003385394812e-02,1.097048000083304942e-01,2.686999505385756493e-04,2.958930004388093948e-02,1.220302221820841915e+01,0.000000000000000000e+00,1.860274359194704985e+01,2.094941655043404083e+01,1.000000000000000000e+00,1.000000000000000000e+00,8.996369494365541453e-02
7.400000000000000000e+01,7.020819858615435019e-03,1.151178184030187372e-04,7.031058948357589422e-05,4.719374193926096484e-05,1.514633163338899736e-04,1.887006264327218893e-02,5.755890920150937267e-04,3.515529474178794847e-04,2.359687096963048174e-04,7.573165816694498679e-04,5.100392527816707475e-03,1.320378999807871878e-01,3.228790004504844546e-02,8.588909998070448637e-02,1.638000248931348324e-04,1.369040005374699831e-02,9.962044420648384246e+00,1.000000000000000000e+00,2.046109673989052524e+01,1.882940475708908323e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.101309126222910217e-01
7.500000000000000000e+01,5.646471098623151441e-03,4.016709628355551761e-04,4.587329055710513584e-05,5.408459520244108463e-05,1.627752208738320408e-04,8.599834434037579092e-03,2.008354814177775935e-03,2.293664527855256792e-04,2.704229760122054435e-04,8.138761043691601768e-04,2.324450751278483909e-03,1.786341999541036785e-01,5.181160004576668143e-02,1.061330999946221709e-01,1.369999954476952553e-04,2.054140000836923718e-02,9.969543734342900976e+00,1.000000000000000000e+00,2.128285664011109191e+01,1.947515224070423301e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.654469088777144603e-01
7.600000000000000000e+01,9.977464957680622429e-03,4.225987534526016824e-04,7.053805432647180954e-05,3.235704102804888707e-05,1.771533808694445876e-04,2.391588527875705000e-02,2.112993767263008412e-03,3.526902716323590341e-04,1.617852051402444286e-04,8.857669043472229378e-04,6.464228809297788321e-03,1.560687000164762139e-01,3.358489996753633022e-02,1.065288999816402793e-01,2.496000379323959351e-04,1.569550001295283437e-02,4.000000000000000000e+00,5.776165291356786247e-01,2.200000000000000000e+01,1.926508141250205242e+01,5.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.700000000000000000e+01,5.888880892412851065e-03,1.687216303630281191e-04,6.419640468148835890e-05,3.954414223606154461e-05,1.173878040229117995e-04,1.457556121215735495e-02,8.436081518151405684e-04,3.209820234074418216e-04,1.977207111803077298e-04,5.869390201145589705e-04,3.939630985895402164e-03,1.959433000301942229e-01,5.234829999972134829e-02,1.204725999850779772e-01,1.595000503584742546e-04,2.295569999841973186e-02,1.023404957195300824e+01,0.000000000000000000e+00,2.200000000000000000e+01,1.887053180564209498e+01,5.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.800000000000000000e+01,4.170613159317876698e-03,1.352985906495588625e-04,5.033692683663509632e-05,2.880625760814018753e-05,1.334213358927051384e-04,8.995138677841683569e-03,6.764929532477942853e-04,2.516846341831754951e-04,1.440312880407009410e-04,6.671066794635256919e-04,2.431297604382680420e-03,1.287173000164330006e-01,3.455360000953078270e-02,7.842829998116940260e-02,1.473000156693160534e-04,1.557059999322518706e-02,7.856557469466588728e+00,6.154175563550809969e-01,2.104135842523887945e+01,2.008596917447521335e+01,5.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.900000000000000000e+01,1.603197119884054028e-02,6.669293902976454642e-04,1.511504165313826153e-04,7.030315768961338215e-05,2.132486276344287791e-04,3.893524154572922114e-02,3.334646951488227321e-03,7.557520826569130495e-04,3.515157884480669243e-04,1.066243138172144004e-03,1.052381323807518969e-02,1.155840000137686729e-01,4.087239998625591397e-02,6.736519996775314212e-02,8.890003664419054985e-05,7.251699978951364756e-03,4.000000000000000000e+00,3.735359817635177104e-01,1.949860857354937238e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
8.000000000000000000e+01,1.918595669507470319e-02,6.256801565169725458e-04,9.192187266958046807e-06,5.069449033584883451e-06,1.022435448785918751e-04,5.725339452568558446e-02,3.128400782584862729e-03,4.596093633479023403e-05,2.534724516792441726e-05,5.112177243929593622e-04,1.547503000659416691e-02,1.788269000244326890e-01,5.182940000668168068e-02,1.065531999920494854e-01,1.469000126235187054e-04,2.028830000199377537e-02,1.600000000000000000e+01,2.945627681721317837e-01,1.922058745407815650e+01,2.200000000000000000e+01,4.152787591415233237e+00,1.373047244661682820e+00,-2.500000000000000000e-01
8.100000000000000000e+01,5.013416757339737503e-03,1.473000398168387392e-04,8.990662209940136036e-05,6.846705156241428454e-05,2.420562642823313585e-04,8.416017605309012578e-03,7.365001990841937504e-04,4.495331104970067882e-04,3.423352578120714227e-04,1.210281321411656738e-03,2.274766868534808424e-03,1.848712000064551830e-01,5.480650003300979733e-02,1.076502000214532018e-01,1.763000618666410446e-04,2.222889999393373728e-02,9.939132523593052326e+00,0.000000000000000000e+00,2.049752233224108622e+01,1.961436997523391312e+01,1.000000000000000000e+00,1.000000000000000000e+00,-6.296991850424502046e-02
8.200000000000000000e+01,4.585702292859463770e-03,2.262337789508182362e-04,1.478404196755340647e-04,8.532802495431260337e-05,3.979630799795660315e-05,7.731356263856892057e-03,1.131168894754091235e-03,7.392020983776703778e-04,4.266401247715630304e-04,1.989815399897830158e-04,2.089709634966355895e-03,1.195831999648362398e-01,3.633789997547864914e-02,7.023409998510032892e-02,1.980999950319528580e-04,1.280500000575557351e-02,1.600000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.462188172144818665e+00,-2.976535230206051041e-03
8.300000000000000000e+01,2.294327335976983732e-03,1.040065975270522040e-04,9.128097432497674448e-05,6.694594787543282433e-05,4.839215391918427625e-05,2.742234225341163342e-03,5.200329876352610334e-04,4.564048716248836953e-04,3.347297393771641216e-04,2.419607695959213813e-04,7.411989677437532840e-04,1.421162000042386353e-01,4.065360000822693110e-02,7.793400000082328916e-02,1.761999446898698807e-04,2.334289997816085815e-02,1.226204714500515891e+01,1.000000000000000000e+00,1.827199947937531377e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-4.851302532222503960e-02
8.400000000000000000e+01,5.918677186099515798e-03,8.661117257700650610e-05,2.135972199293534508e-04,1.357369780564408933e-04,3.202008007286820672e-04,7.909818891051068751e-03,4.330558628850325305e-04,1.067986099646767335e-03,6.786848902822044394e-04,1.601004003643410282e-03,2.137946329642101320e-03,1.222033000085502863e-01,3.859189996728673577e-02,6.712930003413930535e-02,1.686999457888305187e-04,1.630140002816915512e-02,7.211661273116612314e+00,3.554744555513246751e-01,2.200000000000000000e+01,1.880770769166471723e+01,5.000000000000000000e+00,1.000000000000000000e+00,-1.257123437402652699e-01
8.500000000000000000e+01,1.260131645552641302e-02,5.047569091308751589e-04,5.581950303935539164e-05,2.503228168993292546e-05,1.868327544541306825e-04,3.233232293678342528e-02,2.523784545654375686e-03,2.790975151967769650e-04,1.251614084496646239e-04,9.341637722706534665e-04,8.739109213954942418e-03,2.222286999458447099e-01,5.514010001206770539e-02,1.363987000077031553e-01,1.714000827632844448e-04,3.050809999695047736e-02,4.000000000000000000e+00,1.810342558833056559e-01,2.138793533806438063e+01,1.862363670439244245e+01,5.000000000000000000e+00,1.000000000000000000e+00,-3.031821712002863434e-03
8.600000000000000000e+01,1.001201005990622894e-01,3.635524990991768467e-03,1.798094442371614464e-03,1.194756279510895925e-03,2.918631615005501476e-03,1.938104632338588373e-01,1.817762495495884104e-02,8.990472211858072105e-03,5.973781397554479844e-03,1.459315807502750695e-02,5.238506395966338602e-02,1.554347999626770616e-01,4.765250004129484296e-02,8.774489996721968055e-02,8.110003545880317688e-05,1.994930004002526402e-02,4.000000000000000000e+00,7.892677639213878660e-01,2.200000000000000000e+01,2.200000000000000000e+01,2.976839290126978010e+00,2.330746668738613359e+00,-2.500000000000000000e-01
8.700000000000000000e+01,8.071189044330183068e-03,1.955761230292824937e-04,2.443099845200445990e-04,1.620338150693623029e-04,1.509204864158518499e-04,1.593467836732373119e-02,9.778806151464125226e-04,1.221549922600222941e-03,8.101690753468114873e-04,7.546024320792592494e-04,4.306986999157476868e-03,1.378756999620236456e-01,4.429569997591897845e-02,8.147039997857064009e-02,1.501999795436859131e-04,1.195060001919046044e-02,1.600000000000000000e+01,3.390567075549184850e-02,1.841977847785938138e+01,2.167678207291781689e+01,1.000000000000000000e+00,3.521855723760709544e+00,-6.839332416995169694e-02
8.800000000000000000e+01,2.469366620508505611e-02,7.513621752198680137e-04,5.082475592132834011e-04,2.961323176038597191e-04,7.506999602780374970e-04,4.869380161432840942e-02,3.756810876099339960e-03,2.541237796066416789e-03,1.480661588019298487e-03,3.753499801390187268e-03,1.316145614350981187e-02,1.127247000113129616e-01,3.115280001657083631e-02,6.636100000469014049e-02,9.099999442696571350e-05,1.511480001499876380e-02,4.000000000000000000e+00,6.777912097859513374e-02,1.994732585217653309e+01,1.965066696711151906e+01,1.000000000000000000e+00,2.187568084053221895e+00,2.500000000000000000e-01
8.900000000000000000e+01,2.815425184742817270e-03,6.024252469644734547e-05,8.895475923950054993e-05,5.300140082105491817e-05,7.568562443359491026e-05,5.275824918717936067e-03,3.012126234822367341e-04,4.447737961975027632e-04,2.650070041052745976e-04,3.784281221679745648e-04,1.426003638789828448e-03,1.383054999751038849e-01,4.382309998618438840e-02,6.571719999192282557e-02,9.139999747276306152e-05,2.866130002075806260e-02,1.162602402707331173e+01,5.329938414656664181e-01,1.951958734002578666e+01,2.127202681329431400e+01,1.000000000000000000e+00,2.801044280478227844e+00,-1.587199424850893603e-01
9.000000000000000000e+01,2.569097978026057931e-03,1.272552072743680528e-04,8.148207482992024498e-05,6.541420854750502412e-05,2.147039279712815979e-05,4.036360412019482889e-03,6.362760363718402909e-04,4.074103741496012520e-04,3.270710427375251206e-04,1.073519639856407922e-04,1.090988560781450557e-03,2.022602999932132661e-01,6.040110002504661679e-02,1.150377000449225307e-01,2.377000055275857449e-04,2.657540002837777138e-02,9.322771716888452076e+00,7.708857156742271455e-01,2.200000000000000000e+01,1.800000000000000000e+01,3.285346024070930238e+00,4.253281784127874943e+00,3.422409820329891383e-02
9.100000000000000000e+01,4.320664705453892973e-02,2.351765777214874942e-03,2.366608560121215927e-04,1.995298243280694747e-04,2.713844924513929800e-04,1.032591818735170280e-01,1.175882888607437428e-02,1.183304280060607991e-03,9.976491216403472924e-04,1.356922462256964900e-03,2.790994230450663180e-02,1.246436000219546258e-01,4.676850000396370888e-02,6.498829997144639492e-02,8.420000085607171059e-05,1.279569999314844608e-02,1.600000000000000000e+01,2.688961416254956327e-01,2.200000000000000000e+01,1.800000000000000000e+01,1.186179952359062151e+00,3.015597797987153328e+00,9.486996500121092080e-02
9.200000000000000000e+01,4.689434589996541343e-03,9.271056814276895381e-05,8.787693728662100776e-05,5.863551589388539461e-05,1.277835753513443325e-04,1.056050820251237116e-02,4.635528407138447826e-04,4.393846864331050388e-04,2.931775794694269663e-04,6.389178767567216082e-04,2.854401606623442784e-03,1.843423999962396920e-01,7.129150000400841236e-02,9.724540001479908824e-02,1.451999414712190628e-04,1.565289997961372137e-02,9.094361652555058129e+00,4.491665427026468316e-01,2.164708200105944869e+01,1.833637622413051105e+01,5.000000000000000000e+00,1.000000000000000000e+00,-2.395288822520250105e-02
9.300000000000000000e+01,5.018188146815095486e-03,2.511068076717316508e-04,5.587048729647883566e-05,5.241928171571037136e-05,6.033252587480675153e-05,1.080151225483652090e-02,1.255534038358658254e-03,2.793524364823941918e-04,2.620964085785518704e-04,3.016626293740337509e-04,2.919542634021457094e-03,1.223302999860607088e-01,3.549350000685080886e-02,6.930440000724047422e-02,1.043999800458550453e-04,1.741919998312368989e-02,4.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,2.296042498949666388e+00,5.000000000000000000e+00,4.141365592922918726e-02
9.400000000000000000e+01,1.009882353203723007e-02,6.568612460135863046e-05,7.540258996165417611e-05,3.731704415289228185e-05,2.181878499936457300e-04,3.002645397120000739e-02,3.284306230067931794e-04,3.770129498082709077e-04,1.865852207644614160e-04,1.090939249968228596e-03,8.115855488489476244e-03,1.999809000408276916e-01,5.136439995840191841e-02,1.187784000067040324e-01,2.693000715225934982e-04,2.955919998930767179e-02,8.540676643837784354e+00,1.000000000000000000e+00,1.871270901211607551e+01,2.064920903407652020e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.235635263531407735e-01
