evaluation,objective,C 1s_raw,La 4d_raw,O 1s_raw,Ti 2p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,O 1s_weighted,Ti 2p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,lno_thickness,sto_thickness,superlattice_roughness,substrate_roughness,angle_offset
4.800000000000000000e+01,1.914625635344191154e-02,8.787965797149783261e-04,4.909431676963878688e-05,3.773866480709829813e-05,2.068059627292498864e-05,5.259053749608472161e-02,4.393982898574891847e-03,2.454715838481939479e-04,1.886933240354915042e-04,1.034029813646249500e-04,1.421470556561871094e-02,1.260634000063873827e-01,3.650560003006830812e-02,7.515210000565275550e-02,1.145999412983655930e-04,1.428479998139664531e-02,1.510247499462672494e+01,1.000000000000000000e+00,2.046280322126244755e+01,1.854498203338791029e+01,3.255263806754488787e+00,2.762502639360582268e+00,2.500000000000000000e-01
4.900000000000000000e+01,1.130507062849190648e-02,6.969870848249640422e-04,2.342985130197580755e-04,1.201937498253404960e-04,5.428558381912592041e-04,1.233265213320822867e-02,3.484935424124820103e-03,1.171492565098790350e-03,6.009687491267025209e-04,2.714279190956295912e-03,3.333394699185298141e-03,1.168202999979257584e-01,3.500440000789240003e-02,6.751610001083463430e-02,1.501999795436859131e-04,1.414159999694675207e-02,1.034320586393909025e+01,1.000000000000000000e+00,2.053531177845897204e+01,1.800000000000000000e+01,1.000000000000000000e+00,3.580769798124469716e+00,2.500000000000000000e-01
5.000000000000000000e+01,5.412722359012173308e-03,1.518377024822491455e-04,1.677271367782623022e-04,1.138039112456267204e-04,2.201854087462740985e-04,7.935736344827016425e-03,7.591885124112457547e-04,8.386356838913115383e-04,5.690195562281335747e-04,1.100927043731370547e-03,2.144951562750111677e-03,1.304056000080890954e-01,4.121320002013817430e-02,7.031239999923855066e-02,9.829999180510640144e-05,1.877530000638216734e-02,9.574928788638825239e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.933966405978448933e+01,5.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
5.100000000000000000e+01,2.563313615281895969e-02,1.118438601606007226e-03,5.356976983450935760e-04,3.180681415737829885e-04,8.992725307710216489e-04,4.171720746140557268e-02,5.592193008030036348e-03,2.678488491725467772e-03,1.590340707868914943e-03,4.496362653855108353e-03,1.127575129133943400e-02,1.483197999768890440e-01,5.667560000438243151e-02,7.203909999225288630e-02,1.218999968841671944e-04,1.947450003353878856e-02,1.155743733292021069e+01,1.000000000000000000e+00,1.926532132365750272e+01,2.200000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,-1.319540197459346809e-01
5.200000000000000000e+01,3.474613796866615756e-02,7.801149239827728267e-04,6.383114390135473252e-05,3.650829854701353712e-05,2.194309669531451900e-04,1.082048629323560246e-01,3.900574619913864133e-03,3.191557195067736626e-04,1.825414927350676856e-04,1.097154834765725869e-03,2.924671130174472805e-02,1.299150999984703958e-01,3.306200000224635005e-02,8.536249998724088073e-02,1.486999681219458580e-04,1.133549999212846160e-02,1.520071389561865871e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.098056546706397540e+01,4.472099233215228509e+00,4.245088469583271795e+00,2.500000000000000000e-01
5.300000000000000000e+01,4.951959816178397311e-02,6.911001149002588429e-04,7.356428910874103228e-05,4.788220977377697588e-05,1.684640565380792095e-04,1.650616596228021704e-01,3.455500574501293998e-03,3.678214455437051750e-04,2.394110488688848794e-04,8.423202826903960745e-04,4.461454481017969320e-02,1.218758000177331269e-01,3.883360000327229500e-02,6.463390000863000751e-02,3.199999919161200523e-04,1.808059995528310537e-02,1.600000000000000000e+01,0.000000000000000000e+00,1.900086153164568969e+01,1.961994862141920848e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01
5.400000000000000000e+01,2.953087189574462798e-02,1.145249400167830823e-03,1.374824223520126258e-04,8.541407619278061983e-05,2.540076962419503736e-04,7.924854814795205538e-02,5.726247000839153681e-03,6.874121117600631020e-04,4.270703809639030991e-04,1.270038481209751977e-03,2.142010392097175656e-02,1.343561999965459108e-01,3.770519996760413051e-02,8.172039996134117246e-02,1.446000533178448677e-04,1.477860001614317298e-02,1.600000000000000000e+01,1.000000000000000000e+00,2.044346235154602809e+01,2.088361354093801125e+01,5.000000000000000000e+00,3.670815989593561923e+00,-2.500000000000000000e-01
5.500000000000000000e+01,1.376596583984972082e-02,5.301616812431357096e-04,4.136110822976886913e-05,2.022104248155010245e-05,1.139521685852902414e-04,3.787590817825649270e-02,2.650808406215678439e-03,2.068055411488443321e-04,1.011052124077505156e-04,5.697608429264511797e-04,1.023748583715099712e-02,1.630487999645993114e-01,4.177409998374059796e-02,1.042822999879717827e-01,1.482999650761485100e-04,1.683610002510249615e-02,4.035123051102538660e+00,1.000000000000000000e+00,2.071985023980609952e+01,1.928302395595887120e+01,4.470649053167406350e+00,1.218233088692048938e+00,1.922736470819358390e-02
5.600000000000000000e+01,3.579457145445547744e-02,1.056606168186752584e-03,5.880916554000824087e-04,3.408724935570663496e-04,1.136083063039619720e-03,7.468382666313858054e-02,5.283030840933762920e-03,2.940458277000412152e-03,1.704362467785331802e-03,5.680415315198098815e-03,2.018630455353787045e-02,1.169447000138461590e-01,3.253279998898506165e-02,6.830450001871213317e-02,8.829997386783361435e-05,1.601299998583272099e-02,1.497206688661870011e+01,1.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,4.121251887267123770e+00,3.992212579109905235e+00,-2.500000000000000000e-01
5.700000000000000000e+01,2.268771808060106310e-02,8.373022054999659488e-04,4.310124821195951005e-04,2.677156633313176838e-04,8.383928582171299359e-04,4.001478058944740041e-02,4.186511027499830069e-03,2.155062410597975448e-03,1.338578316656588527e-03,4.191964291085649788e-03,1.081560203476101753e-02,1.133096999838016927e-01,3.400929999770596623e-02,6.657150003593415022e-02,8.309993427246809006e-05,1.264009997248649597e-02,1.155358634302841736e+01,1.000000000000000000e+00,2.124930687454940070e+01,1.912090958748470015e+01,2.992146997556915711e+00,1.246717410918985358e+00,-2.500000000000000000e-01
5.800000000000000000e+01,2.518818285688602734e-02,1.141574907882291282e-03,3.894027738662629102e-04,2.238344780061581865e-04,7.477408772290016718e-04,4.689559170106698260e-02,5.707874539411456408e-03,1.947013869331314442e-03,1.119172390030790960e-03,3.738704386145008142e-03,1.267541767196745696e-02,1.135538999806158245e-01,3.276199998799711466e-02,7.267260004300624132e-02,1.555999624542891979e-04,7.951499952469021082e-03,9.207253467003575054e+00,1.000000000000000000e+00,2.071016920493201141e+01,1.800000000000000000e+01,3.343562073077999131e+00,1.316347066323052539e+00,1.195868451790697007e-01
5.900000000000000000e+01,6.263645366370083553e-03,2.008292559521308255e-04,4.616811982457527268e-05,5.172015440007945899e-05,1.491972922563487890e-04,1.488796719736645673e-02,1.004146279760654127e-03,2.308405991228763702e-04,2.586007720003973085e-04,7.459864612817439450e-04,4.024071254204411585e-03,1.579792999546043575e-01,3.692230000160634518e-02,1.047512999502941966e-01,8.715000585652887821e-04,1.542490004794672132e-02,6.044928260529045971e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.935334184624801424e+01,1.137806641794646856e+00,4.016183372780471217e+00,-2.500000000000000000e-01
6.000000000000000000e+01,1.394034960312532344e-02,6.406853318042800109e-04,2.530774867473549765e-04,1.773108970509476784e-04,2.488841074198559940e-04,2.715807371493237851e-02,3.203426659021400055e-03,1.265387433736774991e-03,8.865544852547384194e-04,1.244420537099279970e-03,7.340560488013130221e-03,1.326581999892368913e-01,3.753690002486109734e-02,8.376559999305754900e-02,1.193999778479337692e-04,1.122889999533072114e-02,1.095390282697600703e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.139004785557593635e+01,3.754264756782608181e+00,2.403433384455358812e+00,2.165983981475250175e-02
6.100000000000000000e+01,9.879691360965777575e-03,4.103801908850204750e-04,4.981567390667614636e-05,2.598184653750483644e-05,1.900210460201900888e-04,2.404341031722198249e-02,2.051900954425102484e-03,2.490783695333807454e-04,1.299092326875241890e-04,9.501052301009504713e-04,6.498697574218819523e-03,1.189255000208504498e-01,3.811379999388009310e-02,6.517610000446438789e-02,9.319995297119021416e-05,1.553650002460926771e-02,5.366511900387615164e+00,0.000000000000000000e+00,1.915023604859418072e+01,2.144150054804197225e+01,3.724035886483527680e+00,3.819525785344591640e+00,-7.308424245174549583e-02
6.200000000000000000e+01,3.541315498229155589e-02,1.780723155925121454e-03,4.549444513078880741e-04,3.336599936560592197e-04,5.507233633660859511e-04,7.330233215271882152e-02,8.903615779625607268e-03,2.274722256539440587e-03,1.668299968280296044e-03,2.753616816830429647e-03,1.981290016101578538e-02,1.384309999994002283e-01,5.768630001693964005e-02,6.867149996105581522e-02,8.520000847056508064e-05,1.198259997181594372e-02,1.280717401970386149e+01,0.000000000000000000e+00,2.200000000000000000e+01,1.991744418374636538e+01,2.678589841282207118e+00,3.868672792788713899e+00,-2.500000000000000000e-01
6.300000000000000000e+01,3.188427089859645087e-03,1.217787986455318134e-04,8.206590288168698474e-05,3.489954703671158912e-05,6.843655252742380439e-05,6.113885147479816880e-03,6.088939932276590805e-04,4.103295144084349237e-04,1.744977351835579320e-04,3.421827626371190490e-04,1.652523084402874156e-03,1.273263999610207975e-01,3.411599999526515603e-02,8.166659995913505554e-02,1.764000044204294682e-04,1.121589995454996824e-02,9.059769739634926822e+00,0.000000000000000000e+00,1.850621514835561499e+01,2.200000000000000000e+01,1.761076813679387953e+00,4.918754820870059774e+00,-7.560282731661166489e-02
6.400000000000000000e+01,1.031817129907373377e-02,2.342734849882151271e-04,1.788771811053663555e-04,9.324861588798676797e-05,3.654684890311564764e-04,2.204605643310485891e-02,1.171367424941075581e-03,8.943859055268318318e-04,4.662430794399338263e-04,1.827342445155782490e-03,5.958832444010109773e-03,1.205134000047110021e-01,3.444769995985552669e-02,7.341479999013245106e-02,1.093000173568725586e-04,1.253329997416585684e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.894758155803955191e+01,5.000000000000000000e+00,5.000000000000000000e+00,-1.462239338632906061e-01
6.500000000000000000e+01,3.523633260530550232e-02,7.004468968667877269e-04,9.157057730488697928e-05,4.380679408167629613e-05,2.371061770217391214e-04,1.105170782319191136e-01,3.502234484333938743e-03,4.578528865244348828e-04,2.190339704083814874e-04,1.185530885108695715e-03,2.987168037893005168e-02,1.241166000254452229e-01,4.041469999356195331e-02,7.439309998881071806e-02,1.179000246338546276e-04,9.184899972751736641e-03,1.600000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,-1.952557969096524459e-02
6.600000000000000000e+01,1.765253984391984207e-02,5.771252418274946082e-04,4.354312425279259773e-04,3.326569397024266793e-04,5.336322009440684893e-04,3.055350320854867407e-02,2.885626209137473041e-03,2.177156212639629832e-03,1.663284698512133451e-03,2.668161004720342663e-03,8.258311718910262000e-03,1.152837999979965389e-01,3.451099997619166970e-02,6.868660001782700419e-02,1.627000165171921253e-04,1.191539998399093747e-02,4.000000000000000000e+00,3.518280461451878116e-01,2.200000000000000000e+01,1.800000000000000000e+01,1.647416716044366236e+00,1.000000000000000000e+00,1.457619475503489914e-01
6.700000000000000000e+01,3.936888951092776950e-03,4.354292052945840207e-05,9.455517600990628066e-05,5.608046452674482040e-05,2.021911602661507492e-04,7.233116582369866245e-03,2.177146026472920239e-04,4.727758800495313898e-04,2.804023226337241156e-04,1.010955801330753719e-03,1.955040344431475865e-03,1.278222999535501003e-01,3.664070001104846597e-02,7.736199995269998908e-02,4.354999982751905918e-04,1.337309996597468853e-02,9.126365879892293975e+00,0.000000000000000000e+00,2.027524891341499469e+01,2.023567613291283607e+01,4.942480663530307794e+00,4.746604917307420735e+00,-9.746500407756131246e-02
6.800000000000000000e+01,2.168861762453977438e-02,8.878632012341156543e-04,3.003370990507803285e-05,1.225895808016499465e-05,7.136944508284850724e-05,6.171512180794001129e-02,4.439316006170578380e-03,1.501685495253901744e-04,6.129479040082497665e-05,3.568472254142425362e-04,1.668099105302873683e-02,1.250027000205591321e-01,4.197209997801110148e-02,6.813219998730346560e-02,1.769000082276761532e-04,1.471349998610094190e-02,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.104660824920851780e+01,2.578928110629661319e+00,2.190504794749443818e+00,2.500000000000000000e-01
6.900000000000000000e+01,1.403057420577971150e-02,3.179127368613447833e-04,1.155053095645025172e-04,6.743195473707784700e-05,2.230796180631362032e-04,3.851758992903580453e-02,1.589563684306723916e-03,5.775265478225125862e-04,3.371597736853892621e-04,1.115398090315681016e-03,1.041092610964940504e-02,1.260059000342153013e-01,3.989689995069056749e-02,7.332279998809099197e-02,2.575000398792326450e-04,1.252119999844580889e-02,1.322038078013005524e+01,0.000000000000000000e+00,2.051914160330228754e+01,2.012520743513825039e+01,5.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
7.000000000000000000e+01,4.231575942654811073e-02,1.840616135716154457e-03,8.546184659550984213e-05,7.761109072266668320e-05,2.167106411426326950e-04,1.154824103176653877e-01,9.203080678580772070e-03,4.273092329775492106e-04,3.880554536133334160e-04,1.083553205713163421e-03,3.121376085566329034e-02,1.195049999514594674e-01,2.893329999642446637e-02,7.919589994708076119e-02,1.250000204890966415e-04,1.124419999541714787e-02,4.000000000000000000e+00,0.000000000000000000e+00,1.872721462383845292e+01,2.200000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
7.100000000000000000e+01,2.515541231756102808e-02,1.845384189227869962e-03,1.226236770870346411e-04,6.686096857172361887e-05,2.234193072517330180e-04,5.129291741358515261e-02,9.226920946139350460e-03,6.131183854351732057e-04,3.343048428586180808e-04,1.117096536258665009e-03,1.386397160686922252e-02,1.467564000049605966e-01,4.940650000935420394e-02,7.234409998636692762e-02,1.417999737896025181e-04,2.485270000761374831e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.873994713866108341e+01,3.821240841913923436e+00,2.169125887407213682e+00,-2.500000000000000000e-01
7.200000000000000000e+01,9.419716135325419126e-03,1.618890399029267689e-04,3.758533253474641604e-05,2.329929195185058538e-05,8.135647188722128611e-05,2.922438991239609610e-02,8.094451995146338718e-04,1.879266626737320666e-04,1.164964597592529303e-04,4.067823594361064305e-04,7.899065453941693515e-03,1.168853999697603285e-01,3.475230000913143158e-02,7.075080001959577203e-02,8.359993807971477509e-05,1.129270001547411084e-02,1.303054716555199377e+01,0.000000000000000000e+00,1.985296531461360559e+01,1.986017020061650840e+01,4.314159818199150287e+00,2.422178850156605279e+00,1.553544356152780637e-02
7.300000000000000000e+01,4.355559679803856082e-02,1.473721094353299798e-03,9.197078508462253662e-04,4.618009015139672678e-04,1.533462453259792956e-03,7.995901192058960105e-02,7.368605471766499423e-03,4.598539254231127048e-03,2.309004507569836339e-03,7.667312266298964563e-03,2.161213529817213388e-02,1.372042000293731689e-01,3.735259996028617024e-02,7.530240004416555166e-02,1.178000238724052906e-04,2.441920002456754446e-02,6.560148723958336703e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,2.821174919988140850e+00,2.190177872619384125e+00,2.500000000000000000e-01
7.400000000000000000e+01,6.634397909873334005e-03,2.075718883915483501e-04,1.396684343336431801e-04,8.737176376665216468e-05,2.847887605387499905e-04,1.123752899441777219e-02,1.037859441957741805e-03,6.983421716682159004e-04,4.368588188332608369e-04,1.423943802693750007e-03,3.037393674720365293e-03,1.223085999954491854e-01,3.459610004210844636e-02,7.603770005516707897e-02,2.610000083222985268e-04,1.140580000355839729e-02,9.770754582575621683e+00,0.000000000000000000e+00,1.986877108677678905e+01,2.105000600895364471e+01,4.037082607392325606e+00,1.266836808612761711e+00,-1.193305478291486477e-01
7.500000000000000000e+01,7.015322186698518675e-03,1.834510977247203270e-04,2.119390221114537183e-04,1.373373130036986331e-04,3.441525803288343253e-04,9.733694996874202310e-03,9.172554886236016078e-04,1.059695110557268673e-03,6.866865650184931927e-04,1.720762901644171681e-03,2.630922120854983087e-03,1.298590999795123935e-01,3.779769997345283628e-02,6.803299998864531517e-02,8.359999628737568855e-05,2.392960002180188894e-02,9.192245479166327726e+00,1.000000000000000000e+00,2.132021270010918101e+01,1.975843049905427407e+01,5.000000000000000000e+00,1.273448350245575567e+00,-1.743485492265694214e-01
7.600000000000000000e+01,1.645629618722274992e-02,4.255748061154851426e-04,4.159973234871037844e-04,2.818453819725214526e-04,6.204289179385842103e-04,2.862502882023897424e-02,2.127874030577425659e-03,2.079986617435518759e-03,1.409226909862607317e-03,3.102144589692921051e-03,7.737064039654276484e-03,1.210260000079870224e-01,4.125539999222382903e-02,6.882350001251325011e-02,2.465999568812549114e-04,1.069189998088404536e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.993226293669806282e+01,3.950655067782760099e+00,1.951251708178745048e+00,-2.500000000000000000e-01
7.700000000000000000e+01,2.833805854245174602e-02,1.582563424708253530e-03,3.818174951191680567e-04,1.977647887323104878e-04,5.362130360229698826e-04,5.492713465393154332e-02,7.912817123541268302e-03,1.909087475595840338e-03,9.888239436615523306e-04,2.681065180114849521e-03,1.484626481953823553e-02,1.203882000409066677e-01,3.401269996538758278e-02,7.619420002447441220e-02,1.273999805562198162e-04,1.004530000500380993e-02,1.424465584623346714e+01,0.000000000000000000e+00,1.980705359963000234e+01,2.200000000000000000e+01,1.303364641252766631e+00,4.771420972007927475e+00,-2.500000000000000000e-01
7.800000000000000000e+01,1.968196110763252918e-02,4.044308222009482777e-04,3.621274396488878902e-04,2.318509532799527490e-04,4.213226872853752746e-04,4.655478731731745728e-02,2.022154111004741388e-03,1.810637198244439451e-03,1.159254766399763718e-03,2.106613436426876210e-03,1.258330159555670971e-02,1.187798999599181116e-01,3.612990002147853374e-02,6.894189998274669051e-02,1.464000088162720203e-04,1.355420000618323684e-02,1.600000000000000000e+01,0.000000000000000000e+00,1.932311641169257399e+01,2.119291849166514297e+01,3.477819970850873688e+00,2.504121252716093871e+00,-2.500000000000000000e-01
7.900000000000000000e+01,6.848513817050883197e-03,9.680659006297117545e-05,1.209205856421036065e-04,8.260450961777585977e-05,1.863481055459025829e-04,1.633472200073762814e-02,4.840329503148559044e-04,6.046029282105180869e-04,4.130225480888792718e-04,9.317405277295128874e-04,4.415114862707117047e-03,1.270526999724097550e-01,3.782479994697496295e-02,7.626489998074248433e-02,1.401000190526247025e-04,1.281530002597719431e-02,9.273048214353345031e+00,1.000000000000000000e+00,2.034694501223009055e+01,1.861404583275648150e+01,4.690847229944743901e+00,1.231817521916158231e+00,2.500000000000000000e-01
8.000000000000000000e+01,2.246892574055116710e-03,1.187407019645408479e-04,6.654338123502006404e-05,5.010301695533359224e-05,1.036587741187474664e-05,3.766795028630700540e-03,5.937035098227042397e-04,3.327169061751003337e-04,2.505150847766679815e-04,5.182938705937373660e-05,1.018127686221270527e-03,1.048079000320285559e-01,3.482190001523122191e-02,5.848669999977573752e-02,9.019998833537101746e-05,1.140199997462332249e-02,9.917142425350261803e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,3.479277274028923284e+00,3.956982191273956229e+00,1.870504569337860801e-02
8.100000000000000000e+01,4.385932991919607588e-03,1.252083298264578914e-04,1.632191098559511693e-04,1.269052340934544653e-04,1.190402360696932247e-04,6.341586203816407079e-03,6.260416491322895113e-04,8.160955492797558738e-04,6.345261704672722994e-04,5.952011803484661507e-04,1.714068442691823969e-03,1.194693999714218080e-01,4.332709999289363623e-02,6.592300004558637738e-02,1.384999486617743969e-04,1.007330004358664155e-02,7.519404957442137771e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.850920904078024165e+01,3.546592939126205657e+00,1.000000000000000000e+00,-3.991455830954471207e-02
8.200000000000000000e+01,1.713161514048524778e-02,2.183097473241909798e-03,8.759590599582659659e-05,1.491496868638789023e-04,1.551856846313286924e-04,1.574778436572234555e-02,1.091548736620954856e-02,4.379795299791329694e-04,7.457484343193945386e-04,7.759284231566434620e-04,4.256471386820528252e-03,1.160826000268571079e-01,3.595379996113479137e-02,6.684460001997649670e-02,7.680000271648168564e-05,1.320109999505802989e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,1.267997331271150996e+00,3.188235130890859192e+00,9.962421768416163115e-03
8.300000000000000000e+01,5.197446818399168410e-03,1.078603258404475199e-04,1.542883710258079340e-04,9.997577823626588051e-05,2.945550693448389544e-04,7.081460132705367887e-03,5.393016292022375724e-04,7.714418551290397243e-04,4.998788911813294026e-04,1.472775346724194880e-03,1.914049096162366613e-03,1.298954000230878592e-01,4.077540000434964895e-02,7.632440002635121346e-02,1.219999976456165314e-04,1.266670000040903687e-02,8.685562217384777739e+00,0.000000000000000000e+00,2.081525525647805352e+01,2.066550086534419961e+01,4.690431049267559160e+00,5.000000000000000000e+00,-2.500000000000000000e-01
8.400000000000000000e+01,5.233413725431856206e-03,9.637054096708922650e-05,1.545614548937552591e-04,1.125944236964410773e-04,1.693661111187020534e-04,9.504419001623758481e-03,4.818527048354461460e-04,7.728072744687762953e-04,5.629721184822054003e-04,8.468305555935102397e-04,2.568951072051918558e-03,1.191709999693557620e-01,3.244560002349317074e-02,7.924160000402480364e-02,1.386999501846730709e-04,7.337999995797872543e-03,8.180121057300535625e+00,1.000000000000000000e+00,2.154722449153156205e+01,1.800000000000000000e+01,4.505543307833640654e+00,4.801457259262784660e+00,1.369178219394264762e-01
8.500000000000000000e+01,3.511160315183212144e-03,3.356288799184774561e-05,6.553240629166778516e-05,3.277458667454993205e-05,2.284939115222700133e-04,6.324097259143806118e-03,1.678144399592387348e-04,3.276620314583389123e-04,1.638729333727496603e-04,1.142469557611350012e-03,1.709341352781534960e-03,1.183819000143557787e-01,3.265330003341659904e-02,7.406840001931414008e-02,8.769996929913759232e-05,1.156160002574324608e-02,9.808217079095694402e+00,0.000000000000000000e+00,1.946489459976208281e+01,2.173896323968433109e+01,5.000000000000000000e+00,1.112051678966524237e+00,-2.500000000000000000e-01
8.600000000000000000e+01,1.717415303615097213e-02,1.545359609658595581e-03,2.668087335553870039e-04,4.630110908054109768e-04,2.414508214514445863e-04,1.698545559217032666e-02,7.726798048292978123e-03,1.334043667776934911e-03,2.315055454027054992e-03,1.207254107257222904e-03,4.591001758796780553e-03,1.182855000370182097e-01,4.480819997843354940e-02,5.968180001946166158e-02,8.470000466331839561e-05,1.370409998344257474e-02,5.180867146461121564e+00,9.372967389473181310e-01,2.143236839211149558e+01,1.876657243736247338e+01,1.113852581425361477e+00,1.414868900817602970e+00,3.993671573218132709e-02
8.700000000000000000e+01,2.178554572750474386e-02,3.100772182182416734e-04,4.780918452541872135e-04,2.703866297811414175e-04,7.703438602067297879e-04,4.676843313229315374e-02,1.550386091091208313e-03,2.390459226270936176e-03,1.351933148905707033e-03,3.851719301033648939e-03,1.264104796020324405e-02,1.537269999971613288e-01,4.331490001641213894e-02,9.270030003972351551e-02,1.121999230235815048e-04,1.759209996089339256e-02,5.375184579171541799e+00,1.948139557573911052e-01,1.947039641882870953e+01,1.998702879034585678e+01,4.872631941625392926e+00,1.254048868902539748e+00,2.422067520101029436e-01
8.800000000000000000e+01,3.316682872971114110e-02,1.318512944372716511e-03,9.249098213678627666e-05,7.057986805833727742e-05,3.008340067373249381e-05,9.474444561333469905e-02,6.592564721863582340e-03,4.624549106839313697e-04,3.528993402916863736e-04,1.504170033686624657e-04,2.560849275350327720e-02,1.266744000022299588e-01,3.715869999723508954e-02,6.546740001067519188e-02,1.318999566137790680e-04,2.389020001282915473e-02,1.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,4.113017933572977292e+00,3.658040238366341512e+00,8.437615341383264411e-03
8.900000000000000000e+01,5.477326082808143398e-03,7.697624491635385638e-05,1.118599541001062404e-04,6.646842986783849702e-05,2.234723996296048845e-04,1.140789133028546204e-02,3.848812245817693090e-04,5.592997705005311885e-04,3.323421493391924986e-04,1.117361998148024395e-03,3.083440940238625898e-03,1.155512999976053834e-01,3.410150000127032399e-02,6.559720000950619578e-02,1.448999973945319653e-04,1.570049999281764030e-02,6.995089492242139606e+00,0.000000000000000000e+00,1.988851652243766566e+01,2.006389560338679345e+01,4.527802253239544328e+00,4.778669606497540912e+00,5.563894452120959899e-02
9.000000000000000000e+01,4.232852992878692079e-03,8.714718399807213365e-05,1.140397184100306666e-04,8.058339993921135745e-05,1.343081306287504675e-04,7.963518580187676707e-03,4.357359199903606682e-04,5.701985920501533196e-04,4.029169996960568008e-04,6.715406531437523915e-04,2.152460827998368791e-03,1.345148000400513411e-01,4.649809998227283359e-02,6.669800000963732600e-02,8.240004535764455795e-05,2.122699999017640948e-02,9.337620137862129965e+00,2.328507762663248049e-01,2.200000000000000000e+01,1.880059004291736358e+01,4.829235779492623948e+00,1.772267002921395829e+00,-1.581821704624768177e-01
9.100000000000000000e+01,3.539503727474374844e-03,1.379330819964456802e-04,1.839325043072130754e-05,6.657670111590519512e-06,2.539053677853387263e-05,9.610527034856534978e-03,6.896654099822284011e-04,9.196625215360654108e-05,3.328835055795259756e-05,1.269526838926693564e-04,2.597631030887918076e-03,1.270931999897584319e-01,4.342390003148466349e-02,7.069979998050257564e-02,1.896999892778694630e-04,1.276820001658052206e-02,1.290745600390480696e+01,3.337992745803482209e-02,1.917361349657248226e+01,2.140048069854892177e+01,2.716698812838446386e+00,1.412573815370498531e+00,-1.010977545262528587e-01
9.200000000000000000e+01,6.631953374167682408e-03,2.420757859208463219e-04,6.356674428397881659e-05,4.220598402640509848e-05,8.054084209613586237e-05,1.661180099525216489e-02,1.210378929604231501e-03,3.178337214198940965e-04,2.110299201320254788e-04,4.027042104806793118e-04,4.490006592530852020e-03,1.409121000324375927e-01,4.183979996014386415e-02,8.820719999494031072e-02,9.330001194030046463e-05,1.076550001744180918e-02,5.053527753733220607e+00,1.094731357639153052e-01,2.029951515888518543e+01,1.931625942796035034e+01,3.130136847802484024e+00,4.318904204944676195e+00,1.380895227105499168e-01
9.300000000000000000e+01,2.838823933063509570e-03,5.902784787886940508e-05,6.941440633843433538e-06,6.479070025150003969e-06,4.515656460543536818e-05,8.327344196379635188e-03,2.951392393943470457e-04,3.470720316921716600e-05,3.239535012575001815e-05,2.257828230271768477e-04,2.250799317347018397e-03,1.232312999782152474e-01,3.471490001538768411e-02,7.574260002002120018e-02,1.716999686323106289e-04,1.259499997831881046e-02,1.154750651109881154e+01,1.162312792386594601e-02,1.929940454572299657e+01,2.048576104525126951e+01,3.734882254980679939e+00,1.065120467982791030e+00,5.126232306206585099e-02
9.400000000000000000e+01,5.284131491526545231e-03,2.285471491203594854e-04,6.501159269424447765e-05,2.434582751088271841e-05,6.927870616532346478e-05,1.238748363015585406e-02,1.142735745601797508e-03,3.250579634712224154e-04,1.217291375544135920e-04,3.463935308266173239e-04,3.348215114072494378e-03,1.252815999905578792e-01,4.619650001404806972e-02,6.396890000905841589e-02,7.969996659085154533e-05,1.502839999739080667e-02,7.350581808420217023e+00,5.892608729874074247e-02,1.862153999771321011e+01,2.138882798604779367e+01,1.810439279635691623e+00,3.423329037791853047e+00,3.464174250330764870e-02
